Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
2023375,2023375,Goethite + Si,2988,O 41.64%;  Fe 36.53%;  Si 10.66%;  Al 9.73%;  Cr 1.45%;  C 0%;,7.27,1.34,324.80
2023376,2023376,Unclassified,1852,Fe 45.13%;  O 22.12%;  Al 17.11%;  Si 15.63%;  C 0%;,0.00,1.06,2.16
2023377,2023377,Goethite + Si,2556,Fe 42.23%;  O 39.81%;  Si 10.03%;  Al 7.93%;  C 0%;,0.00,1.26,39.68
2023378,2023378,Unclassified,2986,O 46.57%;  Fe 35.09%;  Si 9.23%;  Al 9.1%;  C 0%;,0.00,0.00,0.43
2023379,2023379,Goethite + Si,2624,Fe 38.53%; O 35.18%;  Si 14.02%;  Al 12.26%;  C 0%;,15.33,1.40,505.10
2023380,2023380,Goethite,2765,O 44.98%;  Fe 35.83%;  Si 9.9%;  Al 9.3%;  C 0%;,0.00,1.06,1.73
2023381,2023381,Quartz,3462,O 50.46%;  Si 49.34%;  V 0.2%;,0.00,1.04,73.33
2023382,2023382,Quartz + Fe,3354,O 51.58%;  Si 37.18%;  Fe 7.76%;  Al 3.48%;  C 0%;,0.00,1.18,26.74
2023383,2023383,Lithiophorite Si+Fe-rich,2690,O 48.07%;  Fe 18.95%;  Si 11.93%;  Al 11.05%;  Mn 7.54%;  K 2.46%;  C 0%;,0.00,1.04,4.74
2023384,2023384,Lithiophorite Si+Fe-rich,3049,O 40.11%;  Fe 29.94%;  Si 13.61%;  Al 8.45%;  Mn 7.88%;  C 0%;,0.00,1.13,16.82
2023385,2023385,Goethite + Si,2915,O 42.28%;  Fe 35.35%;  Si 12.15%;  Al 10.21%;  C 0%;,6.38,1.12,151.83
2023386,2023386,Goethite + Si,2387,O 41.56%;  Fe 37.34%;  Si 11.61%;  Al 9.5%;  C 0%;,0.00,1.00,4.74
2023387,2023387,Chromite Al > 14.5,3354,O 36.99%;  Cr 22.03%;  Al 20.77%;  Fe 14.84%;  Mg 5.37%;  C 0%;,0.00,1.13,101.80
2023388,2023388,Unclassified,2707,O 44.02%;  Fe 31.1%;  Si 9.28%;  Al 8.51%;  Ni 3.6%;  Mn 3.5%;  C 0%;,0.00,1.16,14.67
2023389,2023389,Quartz + Fe,3289,O 49.46%;  Si 35.79%;  Fe 11.06%;  Al 3.69%;  C 0%;,0.00,1.17,39.25
2023390,2023390,Ilmenite,2785,O 44.81%;  Fe 23.42%;  Ti 22.49%;  Si 5.11%;  Al 4.16%;  C 0%;,0.00,1.11,13.37
2023392,2023392,Smectite Fe-rich,2176,O 29.29%;  Fe 28.7%;  Si 26.18%;  Mg 7.84%;  Ni 5.18%;  Al 2.81%;  C 0%;,0.00,1.17,216.53
2023393,2023393,Chlorite,2263,O 45.3%;  Si 21.45%;  Fe 18.64%;  Mg 9.74%;  Al 3.38%;  Ni 1.49%;  C 0%;,0.00,1.06,66.43
2023394,2023394,Smectite Fe-rich,2894,O 42.11%;  Si 27.29%;  Fe 19.94%;  Mg 7.89%;  Al 2.77%;  C 0%;,5.68,1.39,852.33
2023395,2023395,Smectite Fe-rich,2472,O 35.73%;  Si 32.22%;  Fe 21.37%;  Mg 5.25%;  Ni 3.85%;  Al 1.58%;  C 0%;,0.00,1.22,51.33
2023396,2023396,Smectite Fe-rich,2915,O 45.65%;  Si 26.59%;  Fe 20.61%;  Mg 5.5%;  Al 1.65%;  C 0%;,0.00,1.08,96.62
2023397,2023397,Chlorite,2970,O 47.02%;  Mg 18.76%;  Si 18.36%;  Fe 8.74%;  Al 6.94%;  S 0.17%;  C 0%;,0.00,1.45,814.80
2023399,2023399,Serpentine Fe-rich,2043,O 42.57%;  Fe 25.04%;  Si 18.72%;  Mg 7.57%;  Ni 5.64%;  Al 0.46%;  C 0%;,0.00,1.07,521.06
2023401,2023401,Smectite Fe-rich,2100,Fe 30.91%;  Si 28.97%;  O 27.63%;  Ni 9.44%;  Mg 1.42%;  Al 0.86%;  V 0.76%;  C 0%;,0.00,1.14,121.64
2023403,2023403,Quartz,3720,O 50.08%;  Si 49.92%;  C 0%;,0.18,1.20,8490.49
2023405,2023405,Smectite Fe-rich,2313,Fe 36.48%; O 35.54%;  Si 20.08%;  Al 4.22%;  Ni 2.05%;  Mg 1.19%;  Na 0.45%;  C 0%;,17.04,1.48,1644.70
2023406,2023406,Goethite + Si,2833,Fe 43.1%;  O 39.18%;  Si 14.26%;  Al 3.45%;  C 0%;,0.00,1.08,9.06
2023407,2023407,Goethite,2884,Fe 62.57%;  O 29.5%;  Si 7.18%;  Al 0.74%;  C 0%;,0.00,1.02,10.78
2023408,2023408,Hematite,2253,Fe 69.06%;  O 26.13%;  Si 3.78%;  Mg 1.03%;  C 0%;,0.00,1.13,51.76
2023409,2023409,Unclassified,2831,Fe 64.25%;  O 25.07%;  Si 8.63%;  Al 2.05%;  C 0%;,0.00,0.00,0.43
2023410,2023410,Goethite + Si,2518,Fe 50.61%;  O 36.32%;  Si 10.5%;  Al 2.03%;  Ca 0.54%;  C 0%;,0.00,1.14,13.80
2023411,2023411,Hematite,2684,Fe 66.62%;  O 29.38%;  Si 4%;  C 0%;,0.00,1.26,15.53
2023412,2023412,Goethite + Si,2104,Fe 43.32%;  O 33.9%;  Si 19.26%;  Ni 1.89%;  Al 1.63%;  C 0%;,0.00,1.16,14.23
2023413,2023413,Unclassified,2616,Fe 41.6%;  O 37.99%;  Si 10.52%;  Ti 6.12%;  Al 3.77%;  C 0%;,0.00,1.19,15.10
2023414,2023414,Goethite + Si,2438,Fe 47.08%;  O 36.72%;  Si 12.18%;  Al 4.02%;  C 0%;,0.00,1.07,37.96
2023415,2023415,Goethite + Si,2703,Fe 47.26%;  O 36.15%;  Si 12.38%;  Al 4.22%;  C 0%;,0.00,1.20,32.78
2023416,2023416,Unclassified,2706,Fe 42.02%;  O 36.75%;  Ti 11.23%;  Si 7.63%;  Al 2.36%;  C 0%;,0.00,2.04,188.06
2023417,2023417,Goethite + Si,1875,Fe 57.24%;  O 23.41%;  Si 13.89%;  Ni 4.2%;  Al 1.26%;  C 0%;,0.00,1.34,147.95
2023418,2023418,Goethite + Si,2470,Fe 53.18%;  O 34.55%;  Si 10%;  Al 2.27%;  C 0%;,0.00,1.00,12.51
2023419,2023419,Goethite + Si,2545,Fe 51.49%;  O 33.59%;  Si 11.73%;  Al 3.2%;  C 0%;,0.00,1.14,60.39
2023420,2023420,Goethite + Si,2418,Fe 41.7%;  O 39.72%;  Si 17.03%;  Al 1.56%;  C 0%;,0.00,1.88,175.56
2023421,2023421,Goethite + Si,2249,Fe 38.89%;  O 37.88%;  Si 16.77%;  Ni 4.52%;  Al 1.94%;  C 0%;,0.00,1.00,3.45
2023422,2023422,Unclassified,2252,Fe 65.94%;  O 21.91%;  Si 12.15%;  C 0%;,0.00,1.23,62.11
2023423,2023423,Goethite + Si,2443,Fe 47.98%;  O 34.23%;  Si 13.6%;  Al 4.19%;  C 0%;,0.00,1.02,6.04
2023424,2023424,Hematite,3285,Fe 68.69%;  O 30.18%;  Mg 1.13%;  C 0%;,0.00,1.00,5.18
2023425,2023425,Qz/Gth,2233,Fe 42.5%;  O 28.72%;  Si 22.39%;  Ni 3.86%;  Al 2.53%;  C 0%;,0.00,1.29,143.64
2023426,2023426,Hematite,2988,Fe 67.18%;  O 26.91%;  Si 4.7%;  Al 1.21%;  C 0%;,0.00,2.04,139.75
2023427,2023427,Ilmenite,1938,Fe 35.09%;  O 19.47%;  Ti 18.26%;  Si 11.76%;  Mn 7.91%;  Al 4.67%;  Cu 2.84%;  C 0%;,0.00,1.09,93.17
2023428,2023428,Goethite,2522,Fe 53.83%;  O 33.38%;  Si 9.77%;  Al 3.01%;  C 0%;,0.00,1.25,10.78
2023429,2023429,Smectite Fe-rich,2366,O 41.78%;  Fe 30.3%;  Si 25.81%;  Al 2.12%;  C 0%;,0.00,1.10,50.04
2023430,2023430,Goethite + Si,2464,Fe 49.86%;  O 32.18%;  Si 12.21%;  Ni 3.02%;  Al 2.73%;  C 0%;,0.00,1.02,3.45
2023432,2023432,Goethite + Si,1776,Fe 49.32%;  O 28.57%;  Si 11.69%;  Al 10.42%;  C 0%;,0.00,1.09,80.66
2023434,2023434,Chlorite,3009,O 49.3%;  Mg 26.65%;  Si 19.4%;  Fe 3.69%;  Al 0.84%;  Cu 0.12%;  C 0%;,0.00,1.18,3129.80
2023436,2023436,Serpentine Fe-rich,2672,O 39.44%;  Mg 24.12%;  Si 20.77%;  Fe 10.3%;  Ni 5.37%;  C 0%;,0.72,1.12,3072.43
2023438,2023438,Serpentine,2679,O 43.04%;  Mg 24.55%;  Si 20.36%;  Fe 7%;  Ni 4.62%;  Al 0.44%;  C 0%;,0.74,1.58,12066.30
2023439,2023439,Chlorite Fe-rich,2681,O 48.37%;  Al 17.67%;  Si 17.52%;  Fe 14.57%;  Cr 1.86%;  C 0%;,9.61,1.49,3063.38
2023440,2023440,Hematite,3407,Fe 73.08%;  O 26.15%;  Si 0.77%;  C 0%;,0.00,1.05,59.09
2023441,2023441,Unclassified,3245,Fe 67.51%;  O 27.35%;  Mg 3.61%;  Si 1.53%;  C 0%;,0.00,1.04,38.39
2023442,2023442,Unclassified,718,Fe 65.16%;  Al 19.15%;  Cr 7.98%;  Si 7.71%;,0.00,1.18,118.62
2023443,2023443,Goethite,3603,Fe 45.82%;  O 38.76%;  Al 8.47%;  Si 6.95%;  C 0%;,0.00,1.01,12.08
2023444,2023444,Goethite,3581,Fe 60.37%;  O 34.6%;  Cr 2.09%;  Al 1.47%;  Si 1.47%;  C 0%;,0.00,1.29,4.31
2023445,2023445,Goethite,3208,Fe 46.84%;  O 40.37%;  Si 5.75%;  Al 5.17%;  Cr 1.87%;  C 0%;,0.00,1.15,6.04
2023446,2023446,Quartz,3779,Si 49.68%;  O 49.42%;  Cr 0.9%;,0.00,1.19,386.48
2023447,2023447,Goethite,3305,Fe 59.14%;  O 30.56%;  Al 5.21%;  Si 4.17%;  Mg 0.93%;  C 0%;,0.00,1.00,6.04
2023448,2023448,Hematite,3431,Fe 66.59%;  O 31.36%;  Si 2.05%;  C 0%;,0.00,1.08,10.78
2023449,2023449,Goethite,3470,Fe 56.12%;  O 35.97%;  Al 4.34%;  Si 3.57%;  C 0%;,0.00,1.17,6.04
2023450,2023450,Unclassified,2340,O 70.18%;  Si 21.05%;  Al 8.77%;  C 0%;,0.00,1.26,232.92
2023451,2023451,Hematite,3531,Fe 66.14%;  O 32.62%;  Si 1.24%;  C 0%;,0.00,1.13,13.37
2023452,2023452,Chlorite Fe-rich,2968,O 43.21%;  Fe 25.79%;  Al 14.54%;  Si 13.44%;  Cr 3.02%;  C 0%;,0.00,1.00,19.41
2023453,2023453,Goethite,3185,Fe 45.86%;  O 42.43%;  Al 5.29%;  Si 4.57%;  Cr 1.86%;  C 0%;,0.00,1.00,8.20
2023454,2023454,Goethite,3252,O 41.77%;  Fe 38.74%;  Al 9.81%;  Si 8.47%;  Cr 1.21%;  C 0%;,0.00,1.00,6.04
2023456,2023456,Smectite Fe-rich,2666,O 37.5%;  Fe 32.48%;  Si 24.8%;  Al 3.3%;  Mg 0.72%;  Ca 0.61%;  Ni 0.59%;  C 0%;,7.30,1.75,2530.24
2023457,2023457,Chlorite,2738,O 43.52%;  Fe 24.37%;  Si 23.98%;  Mg 6.19%;  Al 1.93%;  C 0%;,0.00,1.19,560.31
2023458,2023458,Smectite Fe-rich,2357,O 33.72%; Fe 30.96%;  Si 28.89%;  Mg 2.86%;  Ni 1.94%;  Al 1.62%;  C 0%;,0.00,1.10,28.90
2023459,2023459,Smectite Fe-rich,2881,O 39.76%;  Fe 38.85%;  Si 18.82%;  Al 2.58%;  C 0%;,0.00,1.00,9.49
2023460,2023460,Smectite Fe-rich,2779,O 41.59%;  Fe 35.08%;  Si 20.95%;  Al 2.38%;  C 0%;,0.00,1.01,10.78
2023461,2023461,Smectite Fe-rich,2482,Fe 37.46%;  O 30.43%;  Si 25.13%;  Al 3.79%;  Ni 3.2%;  C 0%;,0.00,1.25,392.09
2023462,2023462,Smectite Fe-rich,2978,O 39.69%;  Fe 37.03%;  Si 20.34%;  Al 2.95%;  C 0%;,0.00,1.07,14.67
2023463,2023463,Smectite Fe-rich,2909,O 41.55%;  Fe 33.49%;  Si 22.07%;  Al 2.89%;  C 0%;,0.00,1.00,10.78
2023464,2023464,Smectite Fe-rich,2998,O 45.17%;  Fe 26.8%;  Si 23.2%;  Ni 2.49%;  Al 2.35%;  C 0%;,0.00,1.22,11.65
2023465,2023465,Smectite Fe-rich,3091,O 42.71%;  Fe 33.23%;  Si 21.8%;  Al 2.26%;  C 0%;,0.00,1.05,29.76
2023466,2023466,Smectite Fe-rich,3112,O 43.78%;  Fe 26.54%;  Si 22.79%;  Mg 4.35%;  Al 1.95%;  S 0.6%;  C 0%;,0.00,1.00,7.33
2023467,2023467,Smectite Fe-rich,2961,O 48.69%;  Si 26.72%;  Fe 21.97%;  Al 2.62%;  C 0%;,0.00,1.00,6.47
2023468,2023468,Smectite Fe-rich,3067,O 43.41%;  Fe 32.25%;  Si 21.4%;  Al 2.95%;  C 0%;,0.00,1.00,15.53
2023469,2023469,Goethite + Si,2995,Fe 41.28%;  O 38.37%;  Si 18.02%;  Al 2.33%;  C 0%;,0.00,1.04,17.68
2023470,2023470,Goethite + Si,2716,Fe 40.3%;  O 35.31%;  Si 18.33%;  Mg 4.45%;  Al 1.62%;  C 0%;,0.00,1.04,37.53
2023471,2023471,Smectite Fe-rich,2570,O 39.15%;  Fe 30.97%;  Si 24.69%;  Ni 3%;  Al 2.18%;  C 0%;,0.00,1.16,26.74
2023472,2023472,Goethite + Si,2642,Fe 40.31%;  O 38.93%;  Si 18.78%;  Al 1.98%;  C 0%;,0.00,1.04,25.02
2023473,2023473,Goethite + Si,2565,Fe 42.45%;  O 38.95%;  Si 16.69%;  Al 1.91%;  C 0%;,0.00,1.06,8.20
2023474,2023474,Unclassified,1642,O 74.88%;  Si 22.95%;  Fe 1.96%;  Ni 0.13%;  Al 0.08%;  C 0%;,2.25,1.73,1237.95
2023475,2023475,Smectite Fe-rich,2896,O 42.65%;  Fe 33.48%;  Si 21.54%;  Al 2.33%;  C 0%;,0.00,1.04,18.12
2023476,2023476,Smectite Fe-rich,2811,O 48.87%;  Fe 26.96%;  Si 22.43%;  Al 1.74%;  C 0%;,0.00,1.00,4.74
2023477,2023477,Smectite Fe-rich,2954,O 41.36%;  Si 27.89%;  Fe 23.77%;  Mg 3.8%;  Al 3.17%;  C 0%;,0.00,1.13,9.92
2023478,2023478,Smectite Fe-rich,2749,O 37.7%;  Si 29.08%;  Fe 23.13%;  Mg 4.27%;  Ni 3.71%;  Al 2.1%;  C 0%;,1.27,2.24,807.04
2023479,2023479,Smectite Fe-rich,3035,O 43.88%;  Si 27.26%;  Fe 17.49%;  Ni 4.96%;  Mg 4.81%;  Al 1.6%;  C 0%;,0.00,1.17,6.47
2023480,2023480,Smectite Fe-rich,2609,O 39.67%;  Si 27.09%;  Fe 22.71%;  Mg 5.2%;  Ni 3.15%;  Al 2.19%;  C 0%;,0.00,1.43,248.88
2023481,2023481,Smectite Fe-rich,2622,O 35.67%;  Fe 27.52%;  Si 25.99%;  Ni 4.97%;  Mg 3.95%;  Al 1.91%;  C 0%;,0.00,0.00,0.86
2023482,2023482,Smectite Fe-rich,3195,O 43.71%;  Fe 35.1%;  Si 19.07%;  Al 1.59%;  S 0.53%;  C 0%;,0.00,1.02,10.35
2023483,2023483,Hematite,3494,Fe 67.14%;  O 31.7%;  Si 1.16%;  C 0%;,0.00,1.08,43.13
2023484,2023484,Unclassified,3414,Fe 67.21%;  O 27.11%;  Mn 3.28%;  Mg 2.4%;  C 0%;,0.00,1.04,37.96
2023485,2023485,Qz/Gth,2496,Fe 41.06%;  O 32.33%;  Si 24.46%;  Al 2.15%;  C 0%;,0.00,1.00,4.74
2023487,2023487,Smectite Fe-rich,2853,O 42.14%;  Si 24.47%;  Fe 24.12%;  Ni 3.54%;  Mg 3.42%;  Al 2.3%;  C 0%;,8.00,1.80,2635.49
2023488,2023488,Qz/Gth,2176,Fe 41.4%;  Si 35.12%;  O 21.81%;  Al 1.66%;,0.00,1.05,46.58
2023489,2023489,Smectite Fe-rich,3139,O 45.2%;  Fe 28.4%;  Si 20.27%;  Mg 3.73%;  Al 2.4%;  C 0%;,0.00,1.17,99.64
2023490,2023490,Goethite + Si,2948,Fe 49.86%;  O 31.69%;  Si 16.67%;  Al 1.78%;  C 0%;,0.00,1.00,7.76
2023491,2023491,Goethite + Si,3188,O 41.26%;  Fe 39.39%;  Si 16.29%;  Zn 1.74%;  Al 1.34%;  C 0%;,0.00,1.19,4.31
2023492,2023492,Smectite Fe-rich,2801,O 37.55%;  Fe 37.55%;  Si 19.05%;  Ni 2.92%;  Mg 1.81%;  Al 1.11%;  C 0%;,0.00,1.18,22.43
2023493,2023493,Goethite + Si,2665,Fe 49.8%;  O 36.23%;  Si 12.89%;  Al 1.09%;  C 0%;,0.00,1.00,7.33
2023494,2023494,Ol/Px Alt,2110,Fe 44.2%;  Si 27.75%;  O 20.36%;  Ni 3.31%;  Al 2.26%;  Mg 2.12%;  C 0%;,14.02,1.28,364.91
2023495,2023495,Smectite Fe-rich,2964,O 39.91%;  Fe 34.98%;  Si 23.27%;  Al 1.85%;  C 0%;,0.00,1.00,8.63
2023496,2023496,Goethite + Si,2795,Fe 45.03%;  O 35.87%;  Si 17.81%;  Al 1.29%;  C 0%;,0.00,1.27,25.02
2023497,2023497,Goethite + Si,2829,Fe 44.13%;  O 39.75%;  Si 14.71%;  Al 1.41%;  C 0%;,0.00,1.04,20.27
2023498,2023498,Smectite Fe-rich,2545,O 37.41%; Fe 35.62%;  Si 24.98%;  Al 1.59%;  Ni 0.24%;  Mg 0.15%;  C 0%;,0.00,1.02,36.66
2023499,2023499,Goethite + Si,2794,Fe 48.05%;  O 37.45%;  Si 14.5%;  C 0%;,0.00,1.17,19.41
2023500,2023500,Goethite + Si,2664,Fe 46.83%;  O 37.96%;  Si 14.7%;  Al 0.52%;  C 0%;,0.00,1.08,18.12
2023501,2023501,Serpentine Fe-rich,3022,O 41.12%;  Fe 32.74%;  Si 20.43%;  Ni 3.43%;  Mg 2.28%;  C 0%;,0.00,1.00,13.80
2023502,2023502,Goethite + Si,2937,Fe 41.82%;  O 40.26%;  Si 16.79%;  Al 1.14%;  C 0%;,0.00,1.00,13.37
2023503,2023503,Smectite Fe-rich,2824,O 40.87%;  Fe 34.3%;  Si 19.84%;  Ni 2.89%;  Al 2.1%;  C 0%;,0.00,1.00,15.96
2023504,2023504,Goethite + Si,2106,Fe 59.39%;  O 25.45%;  Si 15.16%;  C 0%;,0.00,0.00,0.43
2023505,2023505,Goethite + Si,3057,O 41.89%;  Fe 40.99%;  Si 16.22%;  Al 0.9%;  C 0%;,0.00,1.28,10.78
2023506,2023506,Smectite Fe-rich,2945,O 43.89%;  Fe 28.8%;  Si 23.5%;  Ni 2.04%;  Al 1.77%;  C 0%;,0.00,1.03,20.27
2023507,2023507,Goethite + Si,2980,Fe 41.54%;  O 36.83%;  Si 17.08%;  Mn 2.51%;  Al 2.04%;  C 0%;,0.00,1.00,25.45
2023508,2023508,Qz/Gth,2530,Fe 43.79%;  O 26.88%;  Si 26.07%;  Al 3.26%;  C 0%;,0.00,1.06,53.49
2023509,2023509,Goethite + Si,2763,Fe 44.13%;  O 37.88%;  Si 16.83%;  Al 1.16%;  C 0%;,0.00,1.00,12.94
2023511,2023511,Unclassified,3000,Fe 67.13%;  O 26.05%;  Mg 3.05%;  Si 2.88%;  Al 0.9%;  C 0%;,5.19,1.82,417.97
2023513,2023513,Unclassified,2691,Fe 71.97%;  O 23.7%;  Si 2.31%;  Mg 2.02%;  C 0%;,1.75,1.40,120.78
2023514,2023514,Chlorite,2038,Fe 37.15%;  O 34.55%;  Mg 13.63%;  Si 10.38%;  Al 4.3%;  C 0%;,0.00,1.33,101.80
2023516,2023516,Unclassified,594,Fe 87.92%;  Ni 7.36%;  Si 3.79%;  O 0.93%;  C 0%;,0.00,1.22,712.57
2023518,2023518,Qz/Gth,2682,O 39.29%;  Fe 31.51%;  Si 29.2%;  C 0%;,0.00,1.13,33.21
2023519,2023519,Smectite Fe-rich,2996,O 43.51%;  Fe 27.86%;  Si 27.37%;  Al 1.26%;  C 0%;,0.04,1.11,1143.48
2023520,2023520,Smectite Fe-rich,2681,O 37.09%;  Si 33.85%;  Fe 26.32%;  Al 2.74%;  C 0%;,0.00,1.01,14.23
2023521,2023521,Smectite Fe-rich,2967,O 44.88%;  Fe 27.09%;  Si 22.1%;  Ni 3.91%;  Al 2.02%;  C 0%;,0.00,1.00,15.53
2023523,2023523,Serpentine Fe-rich,2054,O 47.07%;  Fe 34.13%;  Si 16.99%;  Mg 1.81%;  C 0%;,0.00,1.08,170.81
2023525,2023525,Unclassified,1697,Fe 54.04%;  O 18.69%;  Si 15.76%;  Al 11.51%;  C 0%;,10.47,1.19,926.09
2023526,2023526,Unclassified,2264,Fe 84.14%;  O 6.66%;  Si 5.28%;  Al 1.95%;  Mg 1.91%;  Cr 0.05%;  C 0%;,0.00,1.40,69.01
2023527,2023527,Hematite,2687,Fe 85.05%;  O 12.16%;  Si 1.88%;  Mg 0.9%;  C 0%;,0.00,1.09,21.57
2023528,2023528,Hematite,2571,Fe 82.04%;  O 13.94%;  Si 2.47%;  Mg 1.57%;  C 0%;,0.00,1.14,6.47
2023530,2023530,Lithiophorite,3112,O 41.03%;  Mn 33.1%;  Ni 12.99%;  Fe 6.07%;  Mg 4.81%;  Al 1.98%;  Si 0.02%;  C 0%;,4.16,1.14,307.98
2023532,2023532,Quartz,3725,Si 51.8%;  O 48.2%;  C 0%;,0.00,1.11,6152.63
2023534,2023534,Talc,2004,O 37.2%;  Si 25.12%;  Mg 24.82%;  Fe 10.46%;  Zn 1.6%;  Cr 0.8%;  C 0%;,1.32,1.11,4054.16
2023536,2023536,Serpentine Fe-rich,2547,O 42%;  Si 24.67%;  Mg 15.67%;  Fe 12.67%;  Ni 5%;  C 0%;,5.03,1.19,936.44
2023537,2023537,Serpentine Fe-rich,2837,O 39.8%;  Fe 32.56%;  Si 16.21%;  Mg 11.43%;,5.33,1.23,451.61
2023538,2023538,Ol/Px Alt,2810,Fe 40.65%;  O 38.08%;  Si 12.47%;  Mg 8.81%;  C 0%;,0.00,1.03,17.25
2023539,2023539,Serpentine Fe-rich,2824,Fe 39.59%;  O 35.93%;  Si 13.28%;  Mg 11.21%;  C 0%;,0.00,1.09,6.90
2023540,2023540,Chlorite,2949,O 38.8%;  Fe 25.92%;  Si 20.83%;  Mg 13.05%;  Al 0.89%;  Ni 0.5%;  C 0%;,0.00,1.22,341.62
2023541,2023541,Serpentine Fe-rich,3015,O 40.18%;  Fe 38.95%;  Si 10.08%;  Mg 9.51%;  Ni 1.05%;  Al 0.23%;  C 0%;,0.00,1.01,15.53
2023543,2023543,Serpentine Fe-rich,2230,O 36.71%;  Mg 24%;  Si 22.42%;  Fe 12%;  Ni 4.65%;  Mn 0.22%;  C 0%;,0.00,1.19,1687.40
2023545,2023545,Chlorite,1134,O 33.71%;  Mg 21.92%;  Si 21.43%;  Fe 12.33%;  Al 10.6%;  C 0%;,0.00,1.34,330.41
2023547,2023547,Serpentine,2562,O 39.67%;  Si 22.35%;  Mg 21.53%;  Ni 7.56%;  Fe 6.36%;  Mn 2.07%;  Al 0.47%;  C 0%;,0.00,1.20,1627.45
2023549,2023549,Chromite Al > 14.5,3321,O 38.4%;  Cr 20.3%;  Al 17.09%;  Fe 15.99%;  Mg 7.21%;  Si 1.01%;  C 0%;,6.87,1.65,2654.90
2023550,2023550,Unclassified,3265,O 39.54%;  Fe 31.45%;  Mg 14.39%;  Si 7.85%;  Al 5.92%;  Cr 0.85%;  C 0%;,0.00,1.13,221.71
2023551,2023551,Chlorite,2765,O 37.26%;  Fe 25.86%;  Mg 13.69%;  Si 10.01%;  Cr 6.72%;  Al 6.46%;  C 0%;,0.00,1.12,1.73
2023552,2023552,Chlorite,3140,O 50.43%;  Mg 22.59%;  Si 14.03%;  Al 10.96%;  Fe 1.98%;  C 0%;,0.04,1.64,1110.27
2023553,2023553,Chlorite,2765,O 37.26%;  Fe 25.86%;  Mg 13.69%;  Si 10.01%;  Cr 6.72%;  Al 6.46%;  C 0%;,0.00,0.00,0.43
2023554,2023554,Unclassified,3226,O 37.88%;  Fe 34.81%;  Mg 12.42%;  Si 6.64%;  Al 5.41%;  Cr 2.83%;,0.00,1.31,45.29
2023555,2023555,Unclassified,3276,Fe 65.63%;  O 28.5%;  Si 2.46%;  Mg 2.09%;  Al 1.31%;  C 0%;,0.00,1.18,30.19
2023556,2023556,Unclassified,3293,Fe 36.64%;  O 36.41%;  Mg 13.64%;  Si 6.54%;  Al 4.96%;  Cr 1.8%;  C 0%;,0.00,1.00,8.63
2023557,2023557,Unclassified,3338,Fe 45.88%;  O 34.54%;  Mg 10.14%;  Si 5.82%;  Al 3.61%;  C 0%;,0.00,0.50,1.73
2023558,2023558,Unclassified,3522,Fe 44.78%;  O 36.37%;  Mg 10.03%;  Si 5.27%;  Al 3.55%;  C 0%;,0.00,1.26,12.94
2023560,2023560,Serpentine,2840,O 49.66%;  Mg 22.25%;  Si 18.92%;  Fe 8.36%;  Ni 0.82%;  C 0%;,0.00,1.19,3019.38
2023562,2023562,Hematite,3389,Fe 69.66%;  O 29.44%;  Mg 0.64%;  Si 0.26%;  C 0%;,0.00,1.06,55.21
2023564,2023564,Serpentine,3047,O 47.25%;  Mg 22.63%;  Si 19.75%;  Fe 7.98%;  Ni 2.39%;  C 0%;,0.00,1.34,340.33
2023566,2023566,Serpentine Fe-rich,2280,O 39.19%;  Si 24.89%;  Mg 17.84%;  Fe 15.23%;  Ni 2.55%;  Al 0.17%;  Na 0.14%;  C 0%;,0.00,1.69,4167.61
2023567,2023567,Goethite,3318,Fe 60.16%;  O 31.31%;  Mg 4.01%;  Si 3.1%;  Mn 1.42%;  C 0%;,0.00,1.06,38.39
2023569,2023569,Smectite Fe-rich,2908,O 38.93%;  Fe 37.6%;  Si 20.94%;  Al 2.4%;  Ni 0.12%;  C 0%;,7.11,1.56,3225.13
2023570,2023570,Goethite + Si,2877,Fe 42.59%;  O 38.23%;  Si 14.97%;  Ni 2.45%;  Al 1.77%;  C 0%;,0.00,1.04,26.31
2023571,2023571,Smectite Fe-rich,2858,O 42.86%;  Fe 29.87%;  Si 24.84%;  Al 2.44%;,0.00,1.12,75.92
2023572,2023572,Goethite,3533,Fe 61.3%;  O 35.1%;  Si 3.6%;  C 0%;,0.00,1.18,17.25
2023573,2023573,Smectite Fe-rich,2929,O 39.14%;  Fe 31%;  Si 23.89%;  Ni 4.07%;  Al 1.91%;  C 0%;,0.00,1.04,28.90
2023574,2023574,Goethite + Si,3213,Fe 41.69%;  O 40.53%;  Si 16.28%;  Al 1.5%;  C 0%;,0.00,1.00,11.65
2023575,2023575,Smectite Fe-rich,2919,O 41.81%;  Fe 38.79%;  Si 17.33%;  Al 2.07%;  C 0%;,0.00,1.02,7.76
2023576,2023576,Goethite + Si,2798,Fe 39.82%;  O 38.65%;  Si 19.77%;  Ni 1.76%;  C 0%;,0.00,1.26,19.84
2023577,2023577,Goethite + Si,2892,Fe 44.14%;  O 37.68%;  Si 14.23%;  Mg 3.95%;  C 0%;,0.00,1.04,15.10
2023578,2023578,Goethite + Si,2410,Fe 52.76%;  O 34.84%;  Si 11.22%;  Al 1.17%;  C 0%;,0.00,1.48,22.43
