Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
2164178,2164178,Quartz,3756,O 50.96%;  Si 49.04%;  C 0%;,0.00,1.19,82007.31
2164179,2164179,Serpentine Fe-rich,2609,O 37.94%;  Fe 33.57%;  Mg 16.78%;  Si 11.71%;  C 0%;,0.00,1.22,206.08
2164180,2164180,Serpentine Fe-rich,3089,Fe 39.49%;  O 35.99%;  Mg 13.89%;  Si 10.63%;  C 0%;,0.00,1.08,992.08
2164181,2164181,Chlorite,3126,O 51.52%;  Mg 24.06%;  Si 14.83%;  Al 7.17%;  Fe 2.42%;  C 0%;,0.26,1.44,61465.94
2164182,2164182,Hematite,3469,Fe 71.32%;  O 27.1%;  Si 0.84%;  Mg 0.74%;,0.00,1.24,670.97
2164183,2164183,Chlorite,3177,O 50.56%;  Mg 25.09%;  Si 15.45%;  Al 7.66%;  Fe 1.24%;,0.00,1.10,22573.46
2164184,2164184,Chr Cr-Magnetite,3303,Fe 37.59%;  O 35.25%;  Cr 11.84%;  Mg 8.19%;  Al 3.57%;  Si 3.57%;,3.86,1.27,14210.25
2164185,2164185,Serpentine Fe-rich,2706,O 46.22%;  Mg 19.33%;  Si 16.98%;  Fe 13.88%;  Ni 3.59%;,0.00,1.00,162.95
2164186,2164186,Chlorite,3131,O 51.34%;  Mg 24.6%;  Si 15.55%;  Al 7.4%;  Fe 1.11%;  C 0%;,0.00,1.17,36846.02
2164187,2164187,Hematite,3383,Fe 68.73%;  O 31.27%;,0.00,1.16,129.40
2164188,2164188,Chr Cr-Magnetite,3341,Fe 38.79%;  O 35.96%;  Cr 8.86%;  Mg 8.26%;  Si 4.7%;  Al 3.44%;,8.29,1.34,39946.87
2164189,2164189,Chr Spinel,2495,O 43.86%;  Fe 15.41%;  Mg 15.16%;  Si 9.77%;  Al 8.52%;  Cr 6.52%;  Na 0.75%;  C 0%;,0.00,1.09,1595.96
2164190,2164190,Chlorite,3314,O 50.47%;  Mg 24.88%;  Si 13.2%;  Al 8.29%;  Fe 1.75%;  Cr 1.4%;,0.00,1.04,853.09
2164191,2164191,Unclassified,3445,Fe 65.05%;  O 30.45%;  Cr 2.61%;  Si 1.07%;  Al 0.83%;  C 0%;,0.00,0.00,4.79
2164192,2164192,Chlorite,3195,O 52.92%;  Mg 23.54%;  Si 16.49%;  Al 7.05%;  C 0%;,0.00,1.13,16443.64
2164193,2164193,Chlorite,2675,O 50.85%;  Mg 23.02%;  Si 17.23%;  Al 5.65%;  Fe 3.25%;  C 0%;,0.00,1.14,685.35
2164195,2164195,Serpentine,2979,O 50.27%;  Mg 23.42%;  Si 19.42%;  Fe 6.28%;  Ni 0.43%;  Cu 0.19%;  C 0%;,0.16,1.59,131333.42
2164196,2164196,Hematite,3462,Fe 69.63%;  O 30.37%;  C 0%;,0.00,1.12,915.40
2164197,2164197,Chlorite,2933,O 48.84%;  Mg 21.96%;  Si 13.64%;  Fe 10.5%;  Al 5.05%;,12.79,1.20,359.45
2164198,2164198,Unclassified,3387,Fe 67.94%;  O 28.16%;  Mg 2.21%;  Si 1.27%;  Mn 0.42%;  C 0%;,0.00,1.05,742.86
2164199,2164199,Goethite,3279,Fe 52.03%;  O 34.68%;  Mg 7.09%;  Si 4.81%;  Mn 1.39%;  C 0%;,0.00,1.32,52.72
2164201,2164201,Serpentine,3130,O 50.35%;  Mg 25.68%;  Si 18.07%;  Fe 5.11%;  Ni 0.8%;  C 0%;,0.00,1.18,13985.00
2164203,2164203,Serpentine,2333,O 44.71%;  Mg 27.39%;  Si 23.32%;  Fe 3.88%;  Ti 0.7%;  C 0%;,0.00,1.13,15763.08
2164204,2164204,Chr Spinel,3131,O 44.86%;  Mg 16.87%;  Fe 12.44%;  Cr 9.81%;  Si 8.61%;  Al 7.42%;  C 0%;,21.55,1.30,17152.95
2164205,2164205,Chlorite,3119,O 46.69%;  Mg 20.69%;  Si 12.53%;  Al 9.81%;  Fe 5.44%;  Cr 4.85%;  C 0%;,0.00,1.02,512.82
2164206,2164206,Chromite,3349,O 33.95%;  Cr 25.47%;  Fe 22.44%;  Mg 7.67%;  Al 7.67%;  Si 2.79%;  C 0%;,0.00,1.13,230.05
2164207,2164207,Chromite,3411,O 33.3%;  Fe 28.59%;  Cr 24.84%;  Al 6.42%;  Mg 5.78%;  Si 1.07%;,0.00,1.01,71.89
2164208,2164208,Chr Spinel,3217,O 44.51%;  Mg 17.78%;  Fe 11.69%;  Si 9.55%;  Cr 8.43%;  Al 7.42%;  Ni 0.61%;  C 0%;,0.00,1.00,316.32
2164209,2164209,Chromite,3479,O 36.3%;  Cr 26.79%;  Fe 22.96%;  Al 9.51%;  Mg 4.44%;,0.00,1.23,100.65
2164210,2164210,Unclassified,3375,O 40.15%;  Fe 22.27%;  Mg 17.02%;  Si 9.64%;  Al 6.53%;  Cr 4.39%;  C 0%;,0.00,1.00,277.97
2164211,2164211,Chromite,3537,Cr 32.68%;  O 30.71%;  Fe 23.17%;  Al 9.04%;  Mg 4.4%;,0.00,1.41,1672.64
2164212,2164212,Chromite,3335,O 33.82%;  Cr 22.58%;  Fe 21.35%;  Mg 9.89%;  Al 5.39%;  Si 4.49%;  Mn 2.47%;,0.00,1.29,47.93
2164213,2164213,Unclassified,3430,O 33.92%;  Fe 25.8%;  Cr 25.32%;  Al 10.37%;  Mg 4.59%;  C 0%;,0.00,1.09,167.74
2164214,2164214,Chromite,3408,O 35.06%;  Fe 24.58%;  Cr 19.73%;  Mg 8.34%;  Al 7.1%;  Si 3.27%;  Zn 1.92%;,0.00,1.00,148.57
2164215,2164215,Chromite Al > 10,3565,O 34.59%;  Cr 23.95%;  Fe 21.29%;  Al 13.73%;  Mg 5.74%;  Si 0.7%;,0.00,1.03,105.44
2164216,2164216,Chlorite,3161,O 49.77%;  Mg 21.98%;  Si 13.02%;  Al 9.77%;  Cr 2.91%;  Fe 2.56%;,0.00,1.11,311.52
2164217,2164217,Chromite,3456,O 32.56%;  Cr 32%;  Fe 24.25%;  Al 7.53%;  Mg 3.65%;,0.00,1.04,239.63
2164218,2164218,Chr Spinel,3434,O 34.97%;  Fe 34.1%;  Cr 12.46%;  Mg 8.63%;  Al 5.68%;  Si 4.15%;,0.00,1.24,81.48
2164219,2164219,Chr Spinel,3028,O 42.18%;  Fe 17.62%;  Mg 13.65%;  Cr 11.79%;  Si 7.57%;  Al 7.2%;,0.00,1.06,148.57
2164220,2164220,Chr Spinel,3056,O 38.03%;  Fe 18.01%;  Mg 14.69%;  Cr 13.27%;  Si 8.41%;  Al 7.58%;  C 0%;,0.00,1.02,158.16
2164221,2164221,Chr Spinel,3087,O 38.75%;  Fe 18.33%;  Cr 17.5%;  Mg 11.25%;  Al 7.5%;  Si 6.67%;  C 0%;,0.00,1.14,412.17
2164223,2164223,Serpentine Fe-rich,2511,O 45.17%;  Mg 22.66%;  Si 20.19%;  Fe 11.98%;  C 0%;,0.50,1.12,32642.85
2164224,2164224,Serpentine Fe-rich,2825,O 44.54%;  Fe 25.38%;  Mg 18.57%;  Si 11.52%;  C 0%;,0.00,1.00,162.95
2164226,2164226,Serpentine Fe-rich,3005,O 47.63%;  Mg 21.45%;  Si 16.31%;  Fe 12.13%;  Ni 2.09%;  S 0.22%;  Al 0.19%;  C 0%;,2.36,1.52,63958.13
2164227,2164227,Chlorite,2853,O 40.77%;  Fe 25.32%;  Mg 14.34%;  Si 14.03%;  Ni 4.97%;  Al 0.56%;  C 0%;,6.80,1.13,920.19
2164228,2164228,Serpentine Fe-rich,2822,O 39.35%;  Fe 33.51%;  Mg 12.08%;  Si 10%;  Ni 5.06%;,0.00,1.05,67.10
2164229,2164229,Serpentine Fe-rich,2859,O 43.93%;  Fe 18.24%;  Si 17.18%;  Mg 14.92%;  Ni 5.27%;  Al 0.46%;  C 0%;,0.00,1.03,613.46
2164230,2164230,Serpentine Fe-rich,2951,O 46.95%;  Mg 19.39%;  Si 15.93%;  Fe 12.74%;  Ni 4.99%;,0.00,1.00,345.07
2164231,2164231,Serpentine Fe-rich,2804,O 43.23%;  Fe 19.31%;  Si 18.75%;  Mg 14.8%;  Ni 3.91%;  C 0%;,0.00,1.05,1557.62
2164232,2164232,Serpentine Fe-rich,2687,O 43.67%;  Fe 17.78%;  Mg 17.21%;  Si 16.64%;  Ni 4.69%;  C 0%;,0.00,1.21,129.40
2164233,2164233,Serpentine Fe-rich,3120,O 45.61%;  Fe 19.3%;  Mg 19.2%;  Si 13.73%;  Ni 1.65%;  S 0.52%;  C 0%;,0.00,0.00,4.79
2164234,2164234,Serpentine Fe-rich,3020,O 48.88%;  Mg 18.31%;  Fe 16.73%;  Si 14.62%;  Ni 1.45%;  C 0%;,0.00,1.02,177.33
2164235,2164235,Serpentine,2959,O 49.31%;  Mg 23.58%;  Si 18.79%;  Fe 6.18%;  Ni 2.14%;,0.00,1.00,9.59
2164236,2164236,Serpentine Fe-rich,2893,O 48.83%;  Mg 22.93%;  Si 15.54%;  Fe 12.7%;,0.00,1.33,71.89
2164237,2164237,Serpentine,2961,O 47.68%;  Mg 21.93%;  Si 21.12%;  Fe 5.18%;  Ni 3.27%;  V 0.82%;  C 0%;,0.00,1.02,407.38
2164238,2164238,Serpentine Fe-rich,2949,O 44.6%;  Mg 20.75%;  Si 18.14%;  Fe 12.17%;  Ni 4.35%;  C 0%;,0.00,1.02,263.60
2164239,2164239,Chlorite,2825,O 43.28%;  Mg 19.84%;  Fe 17.31%;  Si 14.91%;  Ni 3.46%;  Al 1.2%;,0.00,1.58,383.41
2164240,2164240,Hematite,3216,Fe 68.38%;  O 30.91%;  Si 0.7%;  C 0%;,0.00,1.00,76.68
2164242,2164242,Chlorite,2910,O 48.12%;  Mg 24.89%;  Si 18.68%;  Fe 3.29%;  Al 2.47%;  Ni 1.89%;  Cr 0.68%;  C 0%;,0.00,1.40,75407.81
2164243,2164243,Unclassified,3380,Fe 42.94%;  O 29.76%;  Mg 14.12%;  Si 8.71%;  Cr 2.71%;  Al 1.76%;  C 0%;,0.00,1.14,28.76
2164244,2164244,Unclassified,3562,Fe 65.97%;  O 28.64%;  Mg 2.2%;  Cr 1.96%;  Si 1.22%;  C 0%;,0.00,1.02,258.80
2164245,2164245,Chlorite,3027,O 41.92%;  Mg 20.53%;  Si 13.49%;  Fe 12.15%;  Cr 7.65%;  Al 4.25%;,34.49,1.32,6436.55
2164246,2164246,Chromite,3450,O 37.48%;  Cr 25.71%;  Fe 17.19%;  Mg 9.07%;  Al 6.09%;  Si 4.47%;  C 0%;,0.00,1.33,354.66
2164247,2164247,Chromite,3418,O 38.6%;  Cr 21.32%;  Fe 19.35%;  Al 8.79%;  Mg 8.69%;  Si 3.26%;,0.00,1.10,249.22
2164248,2164248,Chr Spinel,3051,O 41.62%;  Cr 15.84%;  Mg 14.92%;  Fe 12.83%;  Si 8.38%;  Al 6.41%;,0.00,1.30,541.57
2164249,2164249,Chromite Al > 10,3224,O 40.34%;  Cr 16.52%;  Fe 15.31%;  Mg 12.03%;  Al 10.33%;  Si 5.47%;,0.00,1.29,129.40
2164250,2164250,Chlorite,3188,O 51.18%;  Mg 24.03%;  Si 15.67%;  Al 5.9%;  Fe 3.22%;,0.00,1.19,8181.08
2164251,2164251,Chlorite,2614,O 41.69%;  Fe 31.9%;  Mg 13.95%;  Si 10.83%;  Al 1.63%;  C 0%;,0.00,1.08,138.99
2164252,2164252,Chromite Al > 10,3306,O 39.25%;  Cr 19.79%;  Fe 17.54%;  Al 10.48%;  Mg 9.52%;  Si 3.42%;  C 0%;,0.00,1.14,426.55
2164253,2164253,Chr Spinel,3388,O 43.38%;  Cr 17.03%;  Fe 13%;  Mg 10.93%;  Al 9.78%;  Si 5.87%;,0.00,1.09,469.68
2164254,2164254,Chromite,3383,O 39.38%;  Cr 19.81%;  Fe 14.77%;  Mg 11.16%;  Al 9.96%;  Si 4.92%;  C 0%;,0.00,1.03,201.29
2164255,2164255,Chromite,3311,O 39.21%;  Cr 18%;  Mg 16.57%;  Fe 14.18%;  Si 7.27%;  Al 4.77%;  C 0%;,0.00,1.00,71.89
2164256,2164256,Chromite,3528,O 37.89%;  Cr 24.91%;  Fe 16.49%;  Mg 10.53%;  Al 5.15%;  Si 5.03%;,0.00,1.00,124.61
2164257,2164257,Chromite,3258,O 36.71%;  Fe 21.96%;  Cr 20.83%;  Mg 9.68%;  Si 5.63%;  Al 5.18%;  C 0%;,0.00,1.01,81.48
2164259,2164259,Chlorite,2936,O 48.2%;  Mg 25.5%;  Si 18.88%;  Fe 5.58%;  Al 0.93%;  Ni 0.9%;  C 0%;,2.47,1.52,67859.36
2164260,2164260,Chlorite,3190,O 50.44%;  Mg 25.85%;  Si 20.08%;  Fe 2.51%;  Al 1.13%;  C 0%;,0.00,1.11,21552.62
2164261,2164261,Hematite,3400,Fe 66.21%;  O 30.13%;  Si 1.99%;  Mg 1.67%;  C 0%;,0.00,1.18,71.89
2164262,2164262,Chlorite,2985,O 51.44%;  Mg 21.54%;  Si 18.52%;  Fe 4.66%;  Al 3.84%;,35.75,1.17,594.29
2164263,2164263,Hematite,3279,Fe 68.73%;  O 31.27%;,0.00,1.00,225.26
2164264,2164264,Hematite,3265,Fe 70.47%;  O 28.56%;  Si 0.97%;  C 0%;,0.00,1.00,100.65
2164265,2164265,Chlorite,2967,O 49.07%;  Mg 25.73%;  Si 20.29%;  Fe 3.71%;  Al 1.19%;  C 0%;,0.00,1.00,599.08
2164266,2164266,Unclassified,3145,Fe 49.34%;  O 31.24%;  Mg 11.82%;  Si 7.6%;  C 0%;,0.00,1.31,153.37
2164267,2164267,Unclassified,3184,Fe 42.46%;  O 34.6%;  Mg 15.55%;  Si 7.39%;  C 0%;,0.00,1.21,800.38
2164268,2164268,Chlorite,2917,O 48.46%;  Mg 21.99%;  Si 18.49%;  Fe 9.24%;  Al 1.82%;  C 0%;,0.00,1.25,119.82
2164269,2164269,Serpentine,3068,O 52.2%;  Mg 25.73%;  Si 20%;  Fe 2.07%;  C 0%;,0.00,0.00,4.79
2164270,2164270,Serpentine Fe-rich,2998,Fe 39.03%;  O 36.88%;  Mg 13.95%;  Si 10.13%;,7.68,1.15,3167.95
2164271,2164271,Hematite,3329,Fe 65.46%;  O 30.91%;  Mg 1.96%;  Si 0.86%;  Al 0.8%;  C 0%;,0.00,1.20,153.37
2164272,2164272,Unclassified,3317,O 40.57%;  Fe 36.82%;  Mg 14%;  Si 8.6%;  C 0%;,0.00,1.11,47.93
2164273,2164273,Unclassified,3123,Fe 67.28%;  O 29.19%;  Mg 2.09%;  Si 1.44%;  C 0%;,0.00,1.14,110.23
2164274,2164274,Unclassified,3292,Fe 64.99%;  O 31.86%;  Mg 2.34%;  Si 0.81%;  C 0%;,4.88,1.47,3920.40
2164275,2164275,Unclassified,3431,Fe 65.41%;  O 31.36%;  Mg 2.16%;  Si 1.08%;  C 0%;,0.00,1.00,220.46
2164276,2164276,Chlorite,2885,O 41.82%; Fe 26.03%;  Mg 18.56%;  Si 12.83%;  Al 0.76%;  C 0%;,20.23,1.62,1001.67
2164277,2164277,Hematite,3430,Fe 71.79%;  O 27.17%;  Si 1.04%;  C 0%;,0.00,1.00,129.40
2164278,2164278,Chlorite,3068,O 36.84%;  Fe 29.09%;  Mg 20.91%;  Si 12.28%;  Al 0.88%;,0.00,1.06,19.17
2164279,2164279,Chlorite,2996,Fe 39.51%;  O 33.49%;  Mg 14.95%;  Si 11.12%;  Al 0.93%;,0.00,1.18,95.85
2164280,2164280,Unclassified,3082,O 38.48%;  Fe 36.98%;  Mg 15.21%;  Si 9.33%;,0.00,0.50,19.17
2164281,2164281,Chlorite,2672,O 43.79%;  Fe 21.42%;  Mg 19.65%;  Si 14.19%;  Al 0.95%;,0.00,1.37,23.96
2164282,2164282,Unclassified,2801,Fe 48.31%;  O 33.72%;  Mg 11.4%;  Si 6.3%;  Na 0.26%;  C 0%;,0.00,1.14,254.01
2164283,2164283,Serpentine Fe-rich,2811,O 39.25%;  Fe 29.95%;  Mg 19.81%;  Si 10.99%;  C 0%;,30.00,1.16,268.39
2164284,2164284,Goethite,3106,Fe 61.37%;  O 30.35%;  Mg 5.41%;  Si 2.87%;  C 0%;,0.00,1.20,110.23
2164285,2164285,Serpentine Fe-rich,2675,Fe 37.44%;  O 35.59%;  Mg 15.64%;  Si 11.33%;  C 0%;,0.00,1.24,67.10
2164286,2164286,Chlorite,2748,O 40.98%;  Fe 21.98%;  Mg 20.33%;  Si 13.99%;  Ni 1.75%;  Al 0.98%;  C 0%;,0.00,1.22,158.16
2164287,2164287,Serpentine Fe-rich,3157,O 44.49%;  Mg 20.8%;  Fe 19.31%;  Si 15.39%;  C 0%;,0.00,1.32,167.74
2164288,2164288,Chlorite,2418,O 41.45%;  Mg 27.07%;  Si 23.04%;  Fe 5.47%;  Al 2.16%;  Ni 0.81%;  C 0%;,0.00,1.27,2276.52
2164289,2164289,Serpentine Fe-rich,3093,O 46.43%;  Mg 19.78%;  Fe 17.03%;  Si 16.76%;  C 0%;,0.00,1.03,38.34
2164290,2164290,Unclassified,3082,O 38.48%;  Fe 36.98%;  Mg 15.21%;  Si 9.33%;,0.00,0.00,9.59
2164292,2164292,Chr Cr-Magnetite,2728,Fe 35.59%;  O 30.38%;  Cr 24.38%;  Si 4.82%;  Mg 3.91%;  K 0.91%;  C 0%;,0.68,1.46,21025.42
2164293,2164293,Chr Cr-Magnetite,2652,Fe 66.57%;  O 21.08%;  Cr 5.96%;  Si 4.16%;  Mg 2.22%;  C 0%;,0.00,1.22,349.86
2164294,2164294,Chr Cr-Magnetite,2506,Fe 41.29%;  Cr 25.72%;  O 24.53%;  Si 6.94%;  Al 1.52%;  C 0%;,0.00,1.00,162.95
2164295,2164295,Chr Spinel,2826,O 37.03%;  Fe 24.34%;  Cr 14.51%;  Mg 13.14%;  Si 7.31%;  Al 3.66%;  C 0%;,0.00,1.15,1557.62
2164296,2164296,Chr Cr-Magnetite,2301,Fe 42.02%;  O 25%;  Cr 18.07%;  Si 6.93%;  Mg 6.33%;  Al 1.66%;  C 0%;,0.00,2.25,6139.40
2164297,2164297,Chr Spinel,3113,O 37.56%;  Fe 22.93%;  Cr 14.15%;  Mg 13.54%;  Si 6.22%;  Al 5.61%;  C 0%;,43.92,1.22,508.02
2164298,2164298,Chlorite,2550,O 49.03%;  Mg 19.9%;  Si 12.94%;  Al 9.71%;  Fe 8.41%;  C 0%;,0.00,1.02,397.79
2164299,2164299,Chr Spinel,2801,Fe 33.62%;  O 32.77%;  Cr 16.18%;  Mg 8.9%;  Si 5.96%;  Al 2.57%;  C 0%;,0.42,1.34,29307.15
2164300,2164300,Chr Spinel,3123,O 39.24%;  Fe 19.44%;  Mg 15.05%;  Cr 12.27%;  Si 7.52%;  Al 6.48%;  C 0%;,0.00,1.06,589.50
2164301,2164301,Chlorite,3068,O 48.65%;  Mg 21.4%;  Si 14%;  Fe 9.23%;  Al 6.26%;  Ni 0.24%;  S 0.22%;  C 0%;,0.37,1.24,116720.56
2164302,2164302,Chlorite,2905,O 49.05%;  Mg 22.32%;  Si 13.87%;  Al 9.08%;  Fe 3.03%;  Cr 2.65%;,0.00,1.18,273.18
2164303,2164303,Chlorite,2532,O 37.68%;  Fe 32.91%;  Si 15.58%;  Mg 11.61%;  Al 2.23%;  C 0%;,0.00,1.09,393.00
2164304,2164304,Chlorite,2544,O 44.15%;  Mg 19.74%;  Si 13.89%;  Fe 10.67%;  Al 8.04%;  Cr 3.51%;,0.00,1.16,733.28
2164305,2164305,Unclassified,2994,Fe 40.52%;  O 35.22%;  Mg 13.19%;  Si 6.95%;  Al 4.12%;  C 0%;,0.00,1.20,124.61
2164306,2164306,Chlorite,2285,O 46.99%;  Mg 20.33%;  Si 14.28%;  Fe 11.34%;  Al 6.41%;  Cr 0.65%;  C 0%;,0.00,1.05,484.06
2164307,2164307,Hematite,3445,Fe 70.22%;  O 28.66%;  Mg 1.12%;  C 0%;,0.00,1.00,91.06
2164308,2164308,Chlorite,3036,O 49.5%;  Mg 22.25%;  Si 16.61%;  Fe 5.67%;  Al 4.39%;  Ni 1.58%;  C 0%;,2.57,1.63,81230.88
2164309,2164309,Hematite,3271,Fe 68.28%;  O 31.72%;  C 0%;,0.00,1.29,57.51
2164310,2164310,Chr Spinel,3119,O 39.98%;  Fe 22.09%;  Cr 14.67%;  Mg 12.34%;  Si 6.55%;  Al 4.4%;  C 0%;,0.00,1.05,4653.68
2164311,2164311,Hematite,3394,Fe 73.91%;  O 25.45%;  Si 0.64%;,0.00,1.00,115.02
2164312,2164312,Chr Spinel,3168,O 39.2%;  Fe 24.87%;  Cr 13.18%;  Mg 11.81%;  Si 6.95%;  Al 4%;,0.05,1.28,9412.79
2164313,2164313,Chr Spinel,3284,O 38.73%;  Fe 29.43%;  Cr 14.86%;  Mg 9.41%;  Si 4.26%;  Al 3.31%;  C 0%;,0.00,1.06,1586.37
2164314,2164314,Chr Cr-Magnetite,3276,Fe 50.15%;  O 33.24%;  Cr 11.77%;  Si 2.39%;  Mg 1.82%;  Al 0.63%;,0.00,1.00,115.02
2164315,2164315,Serpentine Fe-rich,3034,O 42.53%;  Fe 27.97%;  Mg 15.96%;  Si 13.54%;  C 0%;,0.00,1.03,239.63
2164317,2164317,Chlorite Fe-rich,2683,O 44.63%;  Fe 26.35%;  Al 14.99%;  Si 13.79%;  Na 0.24%;  C 0%;,8.25,1.34,5918.94
2164318,2164318,Smectite Fe-rich,2721,O 40.09%;  Si 23.66%;  Fe 21.87%;  Al 12.26%;  Cr 1.27%;  Na 0.85%;  C 0%;,0.00,1.22,95.85
2164319,2164319,Quartz,3509,O 50.53%;  Si 49.16%;  Fe 0.3%;  C 0%;,0.00,1.08,1533.65
2164320,2164320,Goethite,2578,Fe 43.18%;  O 37.75%;  Al 9.6%;  Si 9.47%;  C 0%;,0.00,1.00,62.30
2164321,2164321,Chlorite Fe-rich,2975,O 44.6%;  Fe 25.8%;  Al 15.55%;  Si 13.4%;  Cr 0.37%;  Mg 0.27%;  C 0%;,0.00,1.09,603.88
2164322,2164322,Quartz,3630,O 50.13%;  Si 48.98%;  S 0.89%;,0.00,1.00,14.38
2164323,2164323,Quartz,3630,O 50.13%;  Si 48.98%;  S 0.89%;,0.00,0.00,4.79
2164324,2164324,Chromite Al > 10,2618,Fe 33.04%; O 32.52%;  Cr 14.55%;  Al 10.78%;  Si 8.7%;  S 0.41%;  C 0%;,0.00,1.19,469.68
2164325,2164325,Quartz,3630,O 50.13%;  Si 48.98%;  S 0.89%;,0.00,1.29,14.38
2164326,2164326,Smectite Fe-rich,2470,O 36.63%; Fe 26.2%;  Si 18.52%;  Al 18.41%;  V 0.23%;  C 0%;,0.00,1.03,282.77
2164327,2164327,Smectite Fe-rich,2502,O 38.66%;  Fe 22.6%;  Al 19.87%;  Si 18.78%;  V 0.09%;  C 0%;,0.00,1.00,81.48
2164329,2164329,Serpentine,3011,O 49.9%;  Mg 24.34%;  Si 19.32%;  Fe 6.27%;  Al 0.11%;  Ni 0.05%;  C 0%;,1.87,1.97,88822.46
2164330,2164330,Unclassified,3505,O 31.71%;  Ca 25.71%;  Fe 20.83%;  Si 14.13%;  Cr 6.71%;  Al 0.91%;,0.00,1.03,623.05
2164331,2164331,Serpentine Fe-rich,2681,O 40.72%;  Fe 19.88%;  Mg 18.31%;  Si 16.27%;  Ni 4.82%;,0.00,1.35,129.40
2164332,2164332,Serpentine Fe-rich,2579,O 43.47%;  Si 20.07%;  Mg 14.53%;  Fe 14.04%;  Ni 6.65%;  V 1.23%;  C 0%;,0.00,1.05,642.22
2164333,2164333,Chlorite,3187,O 50.13%;  Mg 18.86%;  Si 18.22%;  Fe 8.4%;  Ni 3.88%;  Al 0.52%;,0.00,1.33,1567.20
2164334,2164334,Serpentine,3127,O 50.78%;  Mg 23.7%;  Si 18.23%;  Fe 7.29%;  C 0%;,0.00,0.00,4.79
2164335,2164335,Serpentine Fe-rich,3091,O 47.89%;  Si 18.38%;  Mg 17.56%;  Fe 10.77%;  Ni 5.39%;  C 0%;,0.00,1.04,675.77
2164337,2164337,Serpentine,2890,O 46.42%;  Mg 21.28%;  Si 19.45%;  Fe 8.71%;  Ni 3.71%;  Cr 0.43%;  C 0%;,0.30,1.47,48123.15
2164338,2164338,Serpentine,2894,O 46.53%;  Si 21.42%;  Mg 18.76%;  Fe 7.39%;  Ni 5.91%;,0.00,1.22,2338.82
2164339,2164339,Serpentine Fe-rich,2985,O 48.29%;  Mg 21.05%;  Si 16.18%;  Fe 14.47%;,0.00,1.22,143.78
2164341,2164341,Chlorite,3194,O 51.09%;  Mg 23.51%;  Si 14.34%;  Al 8.58%;  Fe 2.48%;  C 0%;,0.00,1.13,10237.13
2164343,2164343,Serpentine Fe-rich,3218,O 44.01%;  Mg 20.2%;  Fe 17.44%;  Si 15.62%;  Ni 2.74%;  C 0%;,0.00,1.11,46747.65
2164345,2164345,Chlorite,2594,O 45.1%;  Mg 23.92%;  Si 17.32%;  Al 8.26%;  Fe 5.41%;  C 0%;,0.00,1.24,46023.96
2164346,2164346,Chr Cr-Magnetite,3160,Fe 42.41%;  O 34.6%;  Cr 10.21%;  Mg 7.5%;  Si 3.34%;  Al 1.94%;  C 0%;,0.00,1.02,565.53
2164348,2164348,Quartz,3622,O 50.48%;  Si 49.38%;  Na 0.15%;,0.00,1.12,85980.41
2164350,2164350,Chlorite,3163,O 50.84%;  Mg 23.58%;  Si 14.05%;  Al 9.64%;  Fe 1.89%;,0.00,1.09,18677.02
2164351,2164351,Chr Cr-Magnetite,3455,Fe 56.52%;  O 29.34%;  Cr 11.82%;  Mg 1.49%;  Si 0.83%;  C 0%;,0.03,1.20,84360.49
2164352,2164352,Goethite,3138,Fe 55.86%;  O 29.17%;  Mg 7.42%;  Si 6.77%;  Cr 0.78%;  C 0%;,0.00,1.18,268.39
2164353,2164353,Chlorite,2992,O 43.82%;  Mg 20.56%;  Si 16.13%;  Fe 15.32%;  Al 4.17%;  C 0%;,0.00,1.14,254.01
2164354,2164354,Chlorite,2846,O 48.12%;  Mg 21.37%;  Si 15.86%;  Al 7.26%;  Fe 5.91%;  Cr 1.48%;  C 0%;,0.00,1.20,1265.26
2164355,2164355,Chlorite,3232,O 52.82%;  Mg 24.21%;  Si 13.76%;  Al 9.22%;,0.00,1.08,6292.77
2164356,2164356,Chlorite,3048,O 53.61%;  Mg 23.78%;  Si 13.67%;  Al 8.94%;  C 0%;,0.00,1.09,5535.53
2164358,2164358,Chlorite,2936,O 50.56%;  Mg 24.93%;  Si 17.05%;  Al 4.22%;  Fe 2.47%;  Ni 0.77%;  C 0%;,0.61,2.03,29657.01
2164359,2164359,Serpentine,2952,O 50.79%;  Mg 24.17%;  Si 18.71%;  Fe 5.18%;  Cu 1.15%;,0.00,1.01,182.12
2164360,2164360,Chlorite,2966,O 48.47%;  Mg 20.97%;  Si 14.06%;  Fe 10.28%;  Al 5.31%;  Ni 0.91%;  C 0%;,0.00,2.33,1610.34
2164361,2164361,Goethite,2878,Fe 48.73%;  O 33.65%;  Si 8.02%;  Mg 6.53%;  Ni 3.07%;,0.00,1.34,3925.19
2164362,2164362,Goethite,2841,Fe 46.38%;  O 37.38%;  Si 8.5%;  Mg 7.75%;,0.00,1.03,91.06
2164363,2164363,Chlorite,2998,O 40.52%;  Fe 31.51%;  Mg 13.51%;  Si 11.6%;  Al 2.86%;,0.00,0.00,9.59
2164364,2164364,Serpentine,2845,O 50.73%;  Mg 22.13%;  Si 18.09%;  Fe 5.75%;  Ni 3.3%;  C 0%;,11.38,1.02,522.40
2164365,2164365,Serpentine Fe-rich,2878,O 45.81%;  Fe 21.15%;  Mg 17.77%;  Si 15.27%;  C 0%;,0.77,1.29,1241.30
