Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
2128105,2128105,Unclassified,2986,O 41.89%;  Fe 26.99%;  Si 9.82%;  Al 7.87%;  Ni 4.91%;  Mn 4.57%;  Mg 3.95%;  C 0%;,0.00,1.23,412.09
2128106,2128106,Quartz,3535,O 51.45%;  Si 48.55%;,0.00,1.04,280.22
2128107,2128107,Goethite + Si,2236,O 41.12%;  Fe 37.6%;  Si 13.84%;  Al 7.44%;  C 0%;,0.00,1.30,53.57
2128108,2128108,Goethite + Si,2763,Fe 42.98%;  O 37.89%;  Si 11.23%;  Al 7.89%;  C 0%;,0.00,1.00,45.33
2128109,2128109,Lithiophorite Si+Fe-rich,2797,O 40.77%;  Fe 19.79%;  Si 9.16%;  Al 8.42%;  Mn 8.12%;  Ni 7.53%;  Cu 5.17%;  K 1.03%;  C 0%;,0.00,1.00,65.93
2128110,2128110,Lithiophorite Si+Fe-rich,2876,O 43.25%;  Fe 25.24%;  Ni 9.32%;  Si 9.16%;  Mn 7.4%;  Al 5.63%;  C 0%;,0.00,1.20,144.23
2128111,2128111,Chlorite,2874,O 46.51%;  Mg 14.44%;  Si 12.86%;  Fe 12.54%;  Al 9.52%;  Mn 3.17%;  S 0.95%;  C 0%;,0.00,1.24,94.78
2128112,2128112,Goethite,2831,Fe 38.67%; O 37.57%;  Si 8.98%;  Al 6.31%;  Ni 4.76%;  Mn 3.71%;  C 0%;,0.00,1.17,189.56
2128113,2128113,Chlorite,3007,O 43.19%; Fe 20.73%;  Si 16.26%;  Mg 6.42%;  Al 5.16%;  Ni 3.37%;  Mn 2.75%;  Cu 2.11%;  C 0%;,0.00,1.18,189.56
2128114,2128114,Chlorite,2747,O 40.41%;  Fe 27.61%;  Si 12.48%;  Al 9.2%;  Mg 6.08%;  Mn 4.21%;  C 0%;,0.00,1.00,8.24
2128115,2128115,Smectite Fe-rich,2834,O 44.47%;  Si 33.85%;  Fe 18.1%;  Al 3.11%;  Mn 0.48%;  C 0%;,0.00,1.05,239.01
2128116,2128116,Chlorite Fe-rich,2659,O 37.19%;  Fe 30.16%;  Si 13.18%;  Al 9.08%;  Ni 5.86%;  Mn 4.54%;  C 0%;,0.00,1.00,53.57
2128117,2128117,Goethite,2836,Fe 46.05%;  O 33.98%;  Si 8.79%;  Al 6.86%;  Mn 4.32%;  C 0%;,0.00,1.00,53.57
2128118,2128118,Chlorite,3181,O 54.18%;  Mg 21.97%;  Si 14.29%;  Al 9.57%;,0.00,1.10,506.87
2128119,2128119,Goethite + Si,2726,O 37.24%;  Fe 36.19%;  Si 12.46%;  Al 11.11%;  Mn 3%;  C 0%;,0.00,1.00,90.66
2128121,2128121,Quartz,3674,O 51.13%;  Si 48.79%;  Fe 0.08%;,0.00,1.22,7454.71
2128122,2128122,Goethite,3237,Fe 63.32%;  O 32.99%;  Si 3.69%;  C 0%;,0.00,1.00,115.39
2128124,2128124,Chlorite,3061,O 50.93%;  Mg 22.4%;  Si 15.07%;  Al 8.59%;  Fe 3.01%;  C 0%;,0.00,1.17,39849.10
2128126,2128126,Goethite,3029,Fe 44.02%;  O 39.78%;  Si 8.64%;  Al 7.55%;  C 0%;,5.13,1.13,30169.11
2128127,2128127,Chlorite,3109,O 50%;  Mg 22.47%;  Si 14.03%;  Al 9.48%;  Fe 4.03%;  C 0%;,0.00,1.25,103.02
2128128,2128128,Quartz,3930,O 51.89%;  Si 46.49%;  Fe 1.62%;  C 0%;,0.00,1.00,86.54
2128130,2128130,Quartz,3701,O 50.14%;  Si 49.56%;  Mg 0.3%;,0.00,1.03,601.65
2128132,2128132,Chlorite,3064,O 44.51%;  Mg 19.8%;  Si 13.37%;  Fe 12.11%;  Al 4.67%;  Ni 3.28%;  Mn 2.27%;  C 0%;,0.00,1.23,70.06
2128133,2128133,Chlorite,3117,O 48.04%;  Mg 21.11%;  Si 15.92%;  Fe 10.01%;  Al 4.93%;  C 0%;,0.00,1.04,436.82
2128134,2128134,Unclassified,3462,Fe 46.8%;  O 36.07%;  Mg 9.65%;  Si 6.15%;  Al 1.33%;  C 0%;,0.00,1.13,74.18
2128135,2128135,Hematite,3189,Fe 64.54%;  O 32.76%;  Si 2.03%;  Mg 0.66%;  C 0%;,0.96,1.22,1701.93
2128136,2128136,Serpentine,3176,O 49.75%;  Mg 24.74%;  Si 18.78%;  Fe 6.58%;  Ni 0.15%;  C 0%;,4.41,1.24,43030.43
2128137,2128137,Unclassified,3135,Fe 45.86%;  O 33.16%;  Mg 10.63%;  Si 8.25%;  Mn 1.64%;  Al 0.46%;  C 0%;,1.01,1.16,403.85
2128138,2128138,Goethite,3196,Fe 62.89%;  O 28.94%;  Si 3.86%;  Mg 3.23%;  Mn 0.68%;  Al 0.4%;  C 0%;,0.00,1.00,383.24
2128139,2128139,Unclassified,3039,Fe 51.17%; O 33.08%;  Mg 8.77%;  Si 6.06%;  Al 0.92%;  C 0%;,0.00,1.02,140.11
2128140,2128140,Hematite,3267,Fe 70.25%;  O 27.68%;  Mg 1.1%;  Si 0.98%;  C 0%;,0.00,1.08,239.01
2128141,2128141,Hematite,3467,Fe 68.86%;  O 30.45%;  Al 0.68%;  C 0%;,0.00,1.03,131.87
2128142,2128142,Unclassified,3465,Fe 65.41%;  O 29.96%;  Si 2.59%;  Mg 2.05%;  C 0%;,0.00,1.00,103.02
2128144,2128144,Chlorite,2609,O 48.62%;  Mg 21.99%;  Si 18.95%;  Fe 9.41%;  Al 1.03%;  C 0%;,0.00,1.38,42482.35
2128146,2128146,Unclassified,566,Fe 46.45%;  O 19.28%;  Mg 17.38%;  Si 15.21%;  V 1.68%;  C 0%;,0.00,1.24,885.99
2128148,2128148,Hematite,3454,Fe 68.66%;  O 29.11%;  Mg 1.12%;  Si 1.11%;  C 0%;,0.00,1.11,168.96
2128150,2128150,Chlorite,2632,O 44.1%;  Mg 21.46%;  Si 17.45%;  Fe 11.04%;  Al 5.94%;  C 0%;,0.00,1.23,2901.11
2128151,2128151,Chromite Al > 14.5,3204,O 39.22%;  Al 26.81%;  Fe 11.57%;  Cr 11.38%;  Mg 11%;  Si 0.01%;  C 0%;,7.51,1.36,4722.55
2128152,2128152,Unclassified,2855,O 34.99%;  Fe 20.6%;  Al 18.07%;  Mg 11.51%;  Cr 7.89%;  Si 6%;  Ni 0.94%;  C 0%;,9.44,1.37,23645.72
2128153,2128153,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,0.00,8.24
2128154,2128154,Unclassified,3092,O 39.11%;  Al 20.84%;  Fe 19.8%;  Mg 9.41%;  Cr 7.94%;  Si 2.51%;  Ni 0.36%;  Ca 0.03%;  C 0%;,1.55,1.65,1829.68
2128155,2128155,Goethite,3053,Fe 45.25%;  O 33.56%;  Mg 7.67%;  Si 5.04%;  Cr 4.35%;  Al 4.12%;,0.00,1.10,156.59
2128156,2128156,Chromite Al > 14.5,2845,O 40.05%;  Al 23.58%;  Fe 15.81%;  Cr 9.35%;  Mg 8.7%;  Si 2.5%;  C 0%;,0.00,1.41,193.68
2128157,2128157,Chromite Al > 14.5,3130,O 40.84%;  Al 28.47%;  Fe 10.89%;  Mg 10.27%;  Cr 9.53%;  C 0%;,0.00,1.00,53.57
2128158,2128158,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,1.37,20.60
2128159,2128159,Chlorite,2741,O 40.64%;  Fe 25.57%;  Mg 16.74%;  Si 14.31%;  Al 1.37%;  Cr 1.37%;  C 0%;,0.00,1.57,651.10
2128160,2128160,Chlorite,2937,O 49.88%;  Mg 21.8%;  Si 15.28%;  Al 9.72%;  Fe 3.32%;  C 0%;,0.00,1.12,333.79
2128161,2128161,Chromite Al > 14.5,3289,O 39.85%;  Al 26.62%;  Fe 11.68%;  Cr 11.31%;  Mg 10.33%;  Si 0.2%;  Ti 0.02%;  C 0%;,0.74,2.84,11616.82
2128162,2128162,Chromite Al > 14.5,2882,O 39.24%;  Al 21.53%;  Fe 20.42%;  Cr 9.47%;  Mg 8.12%;  Si 1.23%;  C 0%;,0.00,1.00,65.93
2128163,2128163,Unclassified,3482,O 38.97%;  Al 25.37%;  Fe 18.42%;  Mg 8.89%;  Cr 7.49%;  Si 0.86%;,0.00,1.19,276.10
2128164,2128164,Goethite,3077,Fe 42.27%;  O 32.55%;  Al 13.52%;  Mg 5.49%;  Cr 3.93%;  Si 2.2%;  V 0.03%;  C 0%;,0.00,1.16,667.59
2128165,2128165,Unclassified,3078,O 35.84%;  Fe 31.69%;  Mg 18.05%;  Si 9.35%;  Al 5.06%;  C 0%;,0.00,1.09,185.44
2128166,2128166,Goethite,2883,Fe 61.3%;  O 30.93%;  Al 3.11%;  Cr 2.82%;  Si 1.84%;  C 0%;,0.00,1.12,354.40
2128167,2128167,Chlorite,1697,O 35.02%;  Fe 30.89%;  Mg 15.43%;  Si 11.86%;  Al 5.2%;  Ni 0.87%;  Cr 0.74%;  C 0%;,0.00,1.39,1471.16
2128168,2128168,Chromite Al > 14.5,3346,O 43.23%;  Al 25.86%;  Fe 11.45%;  Mg 10.1%;  Cr 8.74%;  Si 0.62%;,0.00,1.01,65.93
2128169,2128169,Chlorite,2735,O 38.66%;  Fe 26.03%;  Si 16.13%;  Mg 15.53%;  Cr 1.98%;  Al 1.67%;  C 0%;,0.00,1.07,1537.10
2128170,2128170,Chromite Al > 14.5,2871,O 36.33%;  Fe 24.87%;  Al 17.97%;  Mg 9.11%;  Cr 8.46%;  Si 3.26%;  C 0%;,0.00,1.13,140.11
2128171,2128171,Unclassified,2931,O 36.22%;  Fe 33.93%;  Mg 10.84%;  Si 9.95%;  Al 6.38%;  Cr 2.68%;  C 0%;,0.00,1.16,218.41
2128172,2128172,Smectite,2250,O 40.11%;  Si 25.82%;  Mg 25.27%;  Fe 7.51%;  Al 1.28%;  C 0%;,0.00,1.06,1116.76
2128173,2128173,Hematite,3096,Fe 70.76%;  O 27.88%;  Cr 1.36%;,0.00,1.14,288.46
2128174,2128174,Chromite Al > 14.5,3284,O 39.27%;  Al 28.25%;  Fe 11.49%;  Mg 10.9%;  Cr 10.08%;,0.00,1.05,304.95
2128175,2128175,Unclassified,3342,O 41.65%;  Al 25.14%;  Fe 14.67%;  Mg 9.94%;  Cr 7.86%;  Si 0.54%;  Ni 0.2%;  C 0%;,4.24,3.58,7067.34
2128176,2128176,Chromite Al > 14.5,3221,O 39.74%;  Al 23.66%;  Fe 18.76%;  Cr 8.97%;  Mg 8.86%;  C 0%;,0.00,1.47,519.23
2128177,2128177,Chromite Al > 14.5,3218,O 40.8%;  Al 29.21%;  Cr 11.26%;  Mg 9.92%;  Fe 8.81%;,0.00,1.00,177.20
2128178,2128178,Unclassified,3032,O 40.98%;  Al 20.2%;  Fe 14.69%;  Ti 8.95%;  Mg 7.63%;  Cr 6.9%;  Si 0.66%;  C 0%;,3.64,1.47,873.63
2128179,2128179,Chromite Al > 14.5,3229,O 40.58%;  Al 27.95%;  Mg 10.88%;  Cr 10.64%;  Fe 9.94%;  C 0%;,0.00,0.00,4.12
2128180,2128180,Chromite Al > 14.5,3326,O 40.87%;  Al 28.5%;  Fe 11.19%;  Cr 9.78%;  Mg 9.66%;,0.00,1.30,53.57
2128181,2128181,Chromite Al > 14.5,3074,O 37.53%;  Al 29.25%;  Cr 12.7%;  Fe 10.54%;  Mg 9.98%;,0.00,1.07,115.39
2128182,2128182,Chlorite,2438,O 43.54%;  Si 17.44%;  Mg 16.31%;  Fe 13.8%;  Al 4.52%;  Ni 2.38%;  Cr 2.01%;  C 0%;,0.00,0.00,8.24
2128183,2128183,Chromite Al > 14.5,3282,O 37.37%;  Al 26.67%;  Fe 12.57%;  Mg 12.1%;  Cr 10.58%;  Si 0.71%;  C 0%;,0.00,1.06,313.19
2128184,2128184,Goethite,2792,Fe 61.33%;  O 27.95%;  Cr 4.48%;  Si 3.66%;  Al 2.58%;  C 0%;,0.00,0.00,4.12
2128185,2128185,Chromite Al > 14.5,3019,O 38.42%;  Al 27.16%;  Fe 13.05%;  Cr 10.95%;  Mg 9.57%;  Si 0.85%;  C 0%;,6.75,1.33,1936.82
2128186,2128186,Chromite Al > 14.5,3230,O 40.42%;  Al 27.83%;  Fe 10.85%;  Cr 10.74%;  Mg 10.16%;  C 0%;,0.00,1.31,366.76
2128187,2128187,Chr Spinel,3008,O 39%;  Fe 28.13%;  Mg 12.4%;  Si 9.08%;  Cr 5.75%;  Al 5.63%;,0.00,1.20,531.60
2128188,2128188,Chromite Al > 14.5,3016,O 39.1%;  Al 26.89%;  Fe 13.56%;  Cr 10.62%;  Mg 9.83%;,0.00,1.19,32.97
2128189,2128189,Chromite Al > 14.5,3049,O 40.48%;  Al 27.19%;  Mg 11.65%;  Cr 11.03%;  Fe 9.65%;  C 0%;,0.00,1.29,41.21
2128190,2128190,Chlorite,2708,O 40.54%;  Mg 20.07%;  Fe 17.28%;  Si 13.59%;  Al 8.02%;  Zn 0.51%;  C 0%;,0.00,1.90,23167.70
2128191,2128191,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,1.29,12.36
2128192,2128192,Chromite Al > 14.5,3229,O 40.58%;  Al 27.95%;  Mg 10.88%;  Cr 10.64%;  Fe 9.94%;  C 0%;,0.00,1.00,86.54
2128193,2128193,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,2.00,16.48
2128194,2128194,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,1.06,135.99
2128195,2128195,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,0.00,4.12
2128196,2128196,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,1.16,123.63
2128197,2128197,Chlorite,2835,O 50.68%;  Mg 22.94%;  Si 16.27%;  Al 6.59%;  Fe 2.78%;  Ni 0.74%;  C 0%;,0.00,1.21,2773.37
2128198,2128198,Chromite Al > 14.5,3238,O 39.95%;  Al 27.99%;  Mg 11.06%;  Cr 10.72%;  Fe 10.27%;  C 0%;,0.00,1.20,539.84
2128199,2128199,Hematite,3531,Fe 68.43%;  O 30.95%;  Al 0.62%;,0.00,1.07,548.08
2128200,2128200,Chromite Al > 14.5,3145,O 35.76%;  Al 23.32%;  Fe 21.27%;  Cr 9.77%;  Mg 9.37%;  Si 0.51%;,0.00,1.05,280.22
2128201,2128201,Hematite,3044,Fe 67.07%;  O 30.85%;  Si 1.34%;  Al 0.73%;  C 0%;,0.00,1.05,57.69
2128202,2128202,Goethite,2460,Fe 56.31%;  O 31.91%;  Si 6.81%;  Mg 4.96%;  C 0%;,0.00,0.00,4.12
2128203,2128203,Hematite,3426,Fe 69.86%;  O 30.14%;  C 0%;,0.00,1.02,70.06
2128204,2128204,Chromite Al > 14.5,3229,O 40.58%;  Al 27.95%;  Mg 10.88%;  Cr 10.64%;  Fe 9.94%;  C 0%;,0.00,2.00,16.48
2128205,2128205,Unclassified,2936,O 45.56%;  Mg 16.58%;  Al 15.84%;  Si 9.76%;  Fe 7.57%;  Cr 4.12%;  Zn 0.56%;  C 0%;,0.00,1.00,127.75
2128206,2128206,Chlorite,2958,O 47.07%;  Mg 22.49%;  Si 16.26%;  Fe 6.48%;  Ni 4.16%;  Al 3.55%;  C 0%;,0.00,1.81,35938.37
2128207,2128207,Hematite,3424,Fe 71.99%;  O 28.01%;,0.00,1.00,243.13
2128208,2128208,Chromite Al > 14.5,2863,O 32.24%;  Al 23.46%;  Fe 20.84%;  Cr 10.48%;  Mg 10.22%;  Si 2.75%;  C 0%;,0.00,0.50,12.36
2128209,2128209,Chr Spinel,3085,O 34.74%;  Fe 34.15%;  Mg 11.11%;  Cr 8.77%;  Si 6.9%;  Al 4.33%;  C 0%;,0.00,1.15,548.08
2128210,2128210,Chr Spinel,3252,O 39.93%;  Fe 25.68%;  Mg 12.75%;  Cr 11.66%;  Si 5.71%;  Al 4.27%;  C 0%;,4.39,1.56,17765.20
2128211,2128211,Hematite,3564,Fe 70.68%;  O 28.72%;  Si 0.61%;  C 0%;,0.00,1.03,247.25
2128212,2128212,Goethite,3623,Fe 56.91%;  O 26.43%;  S 7.79%;  Ni 6.58%;  Si 1.21%;  Mg 1.1%;  C 0%;,0.77,1.13,12729.46
2128213,2128213,Chlorite,2650,O 46.54%;  Mg 22.38%;  Si 15.78%;  Al 9.66%;  Fe 5.64%;  C 0%;,0.00,1.25,4500.02
2128214,2128214,Hematite,3396,Fe 71.72%;  O 28.28%;  C 0%;,0.00,1.01,218.41
2128215,2128215,Goethite,3181,Fe 62.77%;  O 31.86%;  Si 4.18%;  Al 1.19%;  C 0%;,0.00,1.12,206.04
2128217,2128217,Serpentine,3031,O 49.92%;  Mg 24.91%;  Si 18.38%;  Fe 5.14%;  Ni 1.67%;  C 0%;,0.55,1.22,37042.77
2128218,2128218,Serpentine Fe-rich,2970,O 46.27%;  Mg 21.63%;  Si 16.11%;  Fe 13.1%;  Ni 2.88%;  C 0%;,0.00,1.25,103.02
2128219,2128219,Serpentine Fe-rich,3032,O 47.78%;  Mg 22.05%;  Si 17%;  Fe 12.25%;  Cr 0.92%;  C 0%;,0.00,1.25,103.02
2128220,2128220,Serpentine,2918,O 51.02%;  Mg 20.92%;  Si 18.37%;  Fe 9.69%;,0.00,1.02,300.83
2128222,2128222,Chlorite,2989,O 52.5%;  Mg 23.43%;  Si 16.69%;  Al 7.37%;  C 0%;,0.00,1.21,16920.41
2128223,2128223,Hematite,3340,Fe 69.25%;  O 30.75%;,0.00,1.11,1302.20
2128225,2128225,Quartz,3550,Si 49.64%;  O 49.53%;  Fe 0.83%;  C 0%;,2.94,1.26,30082.57
2128226,2128226,Quartz + Fe,3478,O 51.66%;  Si 42.65%;  Fe 5.7%;,0.00,1.00,144.23
2128227,2128227,Quartz + Fe,3446,O 46.29%;  Si 40.69%;  Fe 13.01%;  C 0%;,0.00,1.15,144.23
2128228,2128228,Quartz + Fe,3429,O 48.62%;  Si 40.45%;  Fe 10.94%;,0.00,1.17,185.44
2128229,2128229,Hematite,3367,Fe 70.07%;  O 29.93%;  C 0%;,0.00,1.09,259.62
2128230,2128230,Unclassified,3563,O 42.9%;  Si 38.38%;  Fe 18.73%;,0.00,1.04,78.30
2128231,2128231,Quartz,3557,O 50.48%;  Si 46.2%;  Fe 3.32%;,0.00,1.26,313.19
2128232,2128232,Quartz + Fe,3472,O 50.85%;  Si 43.09%;  Fe 6.06%;  C 0%;,0.00,1.02,436.82
2128233,2128233,Quartz + Fe,3428,O 50.21%;  Si 44.57%;  Fe 5.23%;,0.00,1.04,292.58
2128235,2128235,Serpentine,2829,O 47.38%;  Mg 22.55%;  Si 20.2%;  Fe 8.64%;  Ni 1.22%;  C 0%;,0.00,1.25,72202.28
2128237,2128237,Chlorite,2949,O 47.42%;  Mg 22.27%;  Si 19.24%;  Fe 6.57%;  Ni 3.93%;  Al 0.56%;  C 0%;,0.00,1.25,58945.35
2128239,2128239,Lithiophorite,3052,O 44.16%;  Mn 34.4%;  Al 12.44%;  Co 7.75%;  Cu 0.92%;  Si 0.34%;  C 0%;,0.93,1.29,27589.43
2128240,2128240,Unclassified,1452,O 60.26%;  Mg 16.59%;  Si 14.66%;  Fe 8.49%;  C 0%;,0.00,1.26,2793.97
2128242,2128242,Chlorite,3207,O 48.61%;  Mg 22.3%;  Si 14.41%;  Fe 7.54%;  Al 6.97%;  Ni 0.17%;  C 0%;,0.90,1.22,60639.05
2128243,2128243,Chlorite,2854,O 42.6%;  Si 15.11%;  Fe 14.27%;  Mg 11.25%;  Ni 9.44%;  Al 7.33%;  C 0%;,0.00,1.33,4190.96
2128244,2128244,Chlorite,3028,O 44.59%;  Si 15.7%;  Fe 14.74%;  Mg 12.49%;  Al 7.73%;  Ni 4.76%;  C 0%;,0.00,1.25,552.20
2128246,2128246,Chlorite,2951,O 48.09%;  Mg 23.75%;  Si 15.17%;  Al 8.83%;  Fe 4.15%;  C 0%;,0.00,1.17,24886.12
2128248,2128248,Chlorite,2496,O 46.69%;  Mg 20.69%;  Si 19.96%;  Fe 9.41%;  Ni 2.74%;  Al 0.51%;  C 0%;,0.00,1.58,47097.77
2128250,2128250,Quartz,3741,O 51.47%;  Si 48.53%;,0.00,1.15,3984.91
2128251,2128251,Qz/Gth,3415,O 43.08%;  Si 35.97%;  Fe 20.95%;  C 0%;,0.00,1.13,519.23
2128252,2128252,Unclassified,3500,O 46.86%;  Si 34.55%;  Fe 18.59%;,0.00,1.03,383.24
2128254,2128254,Chlorite,2080,O 35.74%;  Mg 25.43%;  Si 23.26%;  Al 10.74%;  Fe 4.83%;  C 0%;,0.00,1.20,1421.71
2128256,2128256,Chlorite,2850,O 40.48%;  Mg 18.89%;  Si 18.27%;  Fe 16.68%;  Al 3.04%;  Ni 2.65%;  C 0%;,0.00,1.20,10219.83
2128258,2128258,Chlorite,2877,O 48.69%;  Mg 24.06%;  Si 16.07%;  Al 8.25%;  Fe 2.92%;  C 0%;,0.40,1.48,58009.92
2128259,2128259,Hematite,3463,Fe 67.13%;  O 30%;  Si 1.49%;  Mg 1.38%;  C 0%;,0.00,1.00,70.06
2128260,2128260,Hematite,3318,Fe 67.66%;  O 28.04%;  Si 2.39%;  Mg 1.91%;  C 0%;,2.27,1.50,6560.47
2128261,2128261,Goethite,3129,Fe 48.24%;  O 38.28%;  Mg 6.34%;  Si 5.78%;  Al 1.36%;  C 0%;,0.00,1.14,548.08
2128262,2128262,Chlorite,3084,O 45.12%;  Mg 21.17%;  Si 14.32%;  Fe 13.56%;  Al 5.83%;,0.00,1.06,309.07
2128264,2128264,Goethite,1997,Fe 40.36%; O 37.6%;  Al 11.97%;  Si 8.68%;  Mn 1.4%;  C 0%;,0.00,1.32,2620.89
2128266,2128266,Quartz,3607,O 49.34%;  Si 47.51%;  Fe 2.28%;  Mg 0.87%;  Ca 0.01%;  C 0%;,1.62,1.95,35546.89
2128267,2128267,Hematite,3394,Fe 69.08%;  O 30%;  Na 0.92%;  C 0%;,0.00,1.06,280.22
2128268,2128268,Hematite,3374,Fe 72.14%;  O 26.97%;  Si 0.89%;  C 0%;,0.00,1.02,131.87
2128269,2128269,Goethite,1736,Fe 61.1%;  O 31.56%;  Si 4.95%;  Na 2.39%;  C 0%;,3.53,1.76,337.91
2128270,2128270,Goethite,2872,Fe 58.21%;  O 37.1%;  Si 4.69%;  C 0%;,23.23,1.06,626.38
2128271,2128271,Hematite,3020,Fe 68.5%;  O 30.57%;  Mg 0.93%;  C 0%;,0.00,1.26,94.78
2128272,2128272,Hematite,3383,Fe 67.47%;  O 31.6%;  Si 0.92%;  C 0%;,0.00,1.14,98.90
2128273,2128273,Quartz,3787,O 51.81%;  Si 48.19%;,0.00,1.31,1207.42
2128274,2128274,Hematite,3317,Fe 70.67%;  O 27.85%;  Si 1.49%;  C 0%;,0.00,1.04,189.56
2128275,2128275,Hematite,3409,Fe 65.64%;  O 31.89%;  Si 1.61%;  Mg 0.87%;  C 0%;,0.00,1.27,168.96
2128276,2128276,Goethite + Si,3180,Fe 56.83%;  O 31.83%;  Si 11.34%;  C 0%;,0.00,1.00,144.23
2128277,2128277,Quartz,3638,O 50.69%;  Si 49.31%;  C 0%;,0.00,1.37,20.60
2128278,2128278,Goethite,3302,Fe 61.86%;  O 33%;  Si 5.14%;  C 0%;,0.00,1.00,94.78
2128279,2128279,Hematite,3221,Fe 64.19%;  O 33.29%;  Si 2.52%;  C 0%;,0.00,1.25,103.02
2128280,2128280,Goethite,2700,Fe 39.82%;  O 38.14%;  Al 12.24%;  Si 9.79%;  C 0%;,0.00,1.59,243.13
2128281,2128281,Hematite,3344,Fe 67.25%;  O 30.59%;  Mg 1.19%;  Si 0.98%;  C 0%;,0.00,1.15,86.54
2128282,2128282,Chlorite Fe-rich,2815,O 41.61%;  Fe 31.28%;  Al 14.9%;  Si 12.21%;  C 0%;,0.00,1.02,160.72
2128283,2128283,Chlorite Fe-rich,2304,O 43.22%;  Fe 27.43%;  Al 14.67%;  Si 14.67%;  C 0%;,0.00,1.06,193.68
2128285,2128285,Chlorite,3039,O 49.86%;  Mg 21.06%;  Si 14.72%;  Al 6.79%;  Fe 6.25%;  Cr 1.27%;  Cu 0.06%;  C 0%;,0.00,1.32,27840.80
2128286,2128286,Chlorite,2842,O 49.01%;  Mg 19.27%;  Si 14.48%;  Al 9.22%;  Fe 6.73%;  Cr 1.29%;  C 0%;,0.90,1.84,12230.83
2128287,2128287,Chlorite,2824,O 41.92%;  Mg 16.64%;  Fe 15.71%;  Si 11.66%;  Al 9.8%;  Cr 4.27%;  C 0%;,0.00,1.55,622.26
2128288,2128288,Unclassified,3085,O 34.01%;  Cr 26.83%;  Fe 18.26%;  Al 15.49%;  Mg 5.42%;  C 0%;,0.00,1.17,304.95
2128289,2128289,Chr Cr-Magnetite,3067,Fe 45.73%;  O 31.75%;  Cr 15.38%;  Si 4.9%;  Al 2.24%;  C 0%;,0.00,1.03,309.07
2128290,2128290,Chromite,3464,Fe 33.62%;  O 33.5%;  Cr 22.17%;  Mg 5.6%;  Al 3.74%;  Si 1.37%;  C 0%;,0.00,1.10,247.25
2128291,2128291,Chlorite,2704,O 47.36%;  Mg 17.97%;  Si 15.12%;  Fe 9.7%;  Al 7.85%;  Cr 2%;  C 0%;,0.00,1.00,53.57
2128292,2128292,Chr Spinel,3354,O 33.58%;  Cr 27.01%;  Fe 23.05%;  Al 10.04%;  Mg 6.32%;,0.00,1.00,70.06
2128293,2128293,Chlorite,2829,O 42.93%;  Mg 17.02%;  Fe 15.02%;  Si 10.89%;  Al 8.01%;  Cr 6.13%;,0.00,1.25,111.26
2128294,2128294,Chlorite,3116,O 46.74%;  Mg 21.84%;  Si 11.88%;  Fe 7.54%;  Al 7.41%;  Cr 4.6%;,0.00,2.74,2006.88
2128295,2128295,Chromite,3340,Fe 34.98%;  O 32.63%;  Cr 18.85%;  Al 7.66%;  Mg 4.71%;  Si 1.18%;,0.00,1.06,193.68
2128296,2128296,Chr Cr-Magnetite,3146,Fe 38.73%;  O 29.62%;  Cr 16.71%;  Mg 7.22%;  Si 4.18%;  Al 3.54%;  C 0%;,0.00,1.01,111.26
2128297,2128297,Chlorite,2774,O 46.39%;  Mg 22.25%;  Si 15.11%;  Al 7.86%;  Fe 4.67%;  Cr 3.63%;  Mn 0.1%;  C 0%;,0.00,2.14,1986.27
2128298,2128298,Chromite Al > 10,3309,O 35.07%;  Fe 22.51%;  Cr 20.02%;  Al 10.07%;  Mg 8.82%;  Si 3.51%;  C 0%;,0.00,1.27,78.30
2128299,2128299,Chr Spinel,3392,O 33.29%;  Cr 28.38%;  Fe 21.44%;  Al 11.74%;  Mg 5.15%;,0.00,1.04,135.99
2128300,2128300,Chromite,3353,Fe 34.99%;  O 32.77%;  Cr 23.85%;  Al 6.16%;  Mg 2.23%;,0.00,1.14,65.93
2128301,2128301,Chromite,3369,O 36.69%;  Fe 25.06%;  Cr 24.7%;  Al 8.63%;  Mg 4.92%;  C 0%;,0.00,1.20,230.77
