17.37391;3433.00
17.34467;3566.00
17.31553;3363.00
17.28648;3598.00
17.25753;3640.00
17.22868;3514.00
17.19992;3542.00
17.17126;3607.00
17.14270;3483.00
17.11423;3571.00
17.08586;3546.00
17.05758;3686.00
17.02939;3516.00
17.00130;3682.00
16.97330;3562.00
16.94538;3578.00
16.91757;3676.00
16.88984;3688.00
16.86221;3735.00
16.83466;3673.00
16.80721;3711.00
16.77984;3648.00
16.75257;3651.00
16.72541;3678.00
16.69831;3605.00
16.67130;3700.00
16.64437;3757.00
16.61754;3742.00
16.59079;3796.00
16.56412;3796.00
16.53754;3758.00
16.51105;3668.00
16.48464;3809.00
16.45832;3738.00
16.43208;3817.00
16.40592;3733.00
16.37985;3839.00
16.35386;3925.00
16.32795;3893.00
16.30212;3829.00
16.27638;3876.00
16.25072;3845.00
16.22514;3862.00
16.19964;3963.00
16.17422;3988.00
16.14887;3852.00
16.12361;3990.00
16.09843;3854.00
16.07332;3861.00
16.04830;3798.00
16.02335;3956.00
15.99848;3856.00
15.97369;3863.00
15.94897;3963.00
15.92433;3902.00
15.89977;4017.00
15.87528;3858.00
15.85087;4018.00
15.82653;3883.00
15.80227;4029.00
15.77808;3941.00
15.75396;3975.00
15.72992;3903.00
15.70596;3827.00
15.68206;3962.00
15.65824;4088.00
15.63449;3980.00
15.61082;4055.00
15.58721;3941.00
15.56368;3979.00
15.54021;3954.00
15.51682;3897.00
15.49350;4021.00
15.47025;3971.00
15.44707;4019.00
15.42395;4100.00
15.40091;4050.00
15.37794;4069.00
15.35503;3999.00
15.33220;3884.00
15.30943;3978.00
15.28673;4003.00
15.26409;3910.00
15.24152;4005.00
15.21902;3969.00
15.19659;4096.00
15.17422;3968.00
15.15192;4098.00
15.12968;4035.00
15.10751;4023.00
15.08540;3963.00
15.06336;3955.00
15.04139;4038.00
15.01947;3988.00
14.99762;4048.00
14.97584;4089.00
14.95412;4005.00
14.93246;4022.00
14.91086;4084.00
14.88933;4012.00
14.86785;4052.00
14.84645;4102.00
14.82510;4063.00
14.80381;4055.00
14.78259;4114.00
14.76142;4227.00
14.74032;4225.00
14.71927;4223.00
14.69829;4196.00
14.67737;4152.00
14.65650;4331.00
14.63570;4331.00
14.61495;4358.00
14.59426;4432.00
14.57364;4556.00
14.55307;4320.00
14.53255;4571.00
14.51210;4628.00
14.49170;4834.00
14.47136;4944.00
14.45108;4906.00
14.43086;5148.00
14.41069;5244.00
14.39058;5238.00
14.37052;5531.00
14.35052;5700.00
14.33058;5721.00
14.31069;5723.00
14.29086;5794.00
14.27108;5859.00
14.25136;5759.00
14.23169;5663.00
14.21207;5613.00
14.19251;5606.00
14.17300;5196.00
14.15355;5266.00
14.13415;4822.00
14.11481;4811.00
14.09551;4698.00
14.07627;4468.00
14.05708;4438.00
14.03795;4212.00
14.01886;4084.00
13.99983;4029.00
13.98085;4035.00
13.96192;3967.00
13.94305;3913.00
13.92422;4003.00
13.90545;3759.00
13.88672;3853.00
13.86805;3790.00
13.84942;3911.00
13.83085;3718.00
13.81232;3786.00
13.79385;3732.00
13.77543;3774.00
13.75705;3676.00
13.73872;3623.00
13.72045;3838.00
13.70222;3779.00
13.68404;3657.00
13.66590;3583.00
13.64782;3565.00
13.62978;3589.00
13.61180;3513.00
13.59387;3571.00
13.57598;3554.00
13.55813;3563.00
13.54033;3600.00
13.52258;3684.00
13.50487;3501.00
13.48721;3435.00
13.46960;3367.00
13.45203;3535.00
13.43451;3480.00
13.41704;3466.00
13.39960;3547.00
13.38222;3398.00
13.36488;3470.00
13.34758;3471.00
13.33033;3315.00
13.31313;3468.00
13.29597;3455.00
13.27885;3485.00
13.26178;3473.00
13.24475;3396.00
13.22777;3423.00
13.21082;3452.00
13.19393;3406.00
13.17707;3416.00
13.16026;3397.00
13.14349;3277.00
13.12676;3442.00
13.11008;3429.00
13.09344;3280.00
13.07684;3417.00
13.06029;3436.00
13.04377;3278.00
13.02730;3393.00
13.01087;3348.00
12.99448;3401.00
12.97813;3352.00
12.96182;3310.00
12.94556;3392.00
12.92933;3268.00
12.91315;3406.00
12.89700;3349.00
12.88090;3329.00
12.86484;3244.00
12.84881;3323.00
12.83283;3279.00
12.81689;3277.00
12.80099;3297.00
12.78512;3139.00
12.76930;3326.00
12.75351;3366.00
12.73777;3265.00
12.72206;3208.00
12.70639;3192.00
12.69076;3271.00
12.67517;3219.00
12.65961;3228.00
12.64410;3150.00
12.62862;3305.00
12.61318;3321.00
12.59778;3280.00
12.58242;3260.00
12.56709;3225.00
12.55180;3241.00
12.53655;3091.00
12.52134;3240.00
12.50616;3189.00
12.49102;3300.00
12.47592;3205.00
12.46085;3256.00
12.44582;3170.00
12.43083;3156.00
12.41587;3163.00
12.40095;3155.00
12.38606;3248.00
12.37121;3220.00
12.35640;3156.00
12.34162;3208.00
12.32687;3176.00
12.31216;3186.00
12.29749;3174.00
12.28285;3131.00
12.26825;3171.00
12.25368;3193.00
12.23915;3320.00
12.22465;3220.00
12.21018;3086.00
12.19575;3230.00
12.18135;3241.00
12.16699;3221.00
12.15266;3139.00
12.13837;3143.00
12.12411;3192.00
12.10988;3245.00
12.09569;3197.00
12.08152;3212.00
12.06740;3104.00
12.05330;3196.00
12.03924;3283.00
12.02521;3149.00
12.01122;3184.00
11.99725;3145.00
11.98332;3192.00
11.96942;3208.00
11.95556;3205.00
11.94172;3136.00
11.92792;3236.00
11.91415;3157.00
11.90041;3167.00
11.88671;3284.00
11.87303;3136.00
11.85939;3151.00
11.84578;3283.00
11.83220;3141.00
11.81865;3191.00
11.80513;3171.00
11.79164;3087.00
11.77819;3204.00
11.76476;3151.00
11.75136;3123.00
11.73800;3219.00
11.72467;3098.00
11.71136;3270.00
11.69809;3198.00
11.68485;3157.00
11.67163;3169.00
11.65845;3127.00
11.64530;3064.00
11.63217;3281.00
11.61908;3143.00
11.60602;3193.00
11.59298;3148.00
11.57998;3150.00
11.56700;3131.00
11.55405;3136.00
11.54113;3197.00
11.52824;3095.00
11.51538;3095.00
11.50255;3092.00
11.48975;3186.00
11.47697;3071.00
11.46423;3175.00
11.45152;3135.00
11.43883;3172.00
11.42617;3221.00
11.41354;3176.00
11.40093;3117.00
11.38836;3193.00
11.37581;3149.00
11.36328;3103.00
11.35079;3081.00
11.33832;3206.00
11.32588;3266.00
11.31347;3164.00
11.30109;3148.00
11.28873;3273.00
11.27640;3186.00
11.26410;3198.00
11.25182;3232.00
11.23957;3147.00
11.22735;3158.00
11.21515;3161.00
11.20298;3128.00
11.19084;3166.00
11.17872;3208.00
11.16663;3165.00
11.15457;3156.00
11.14253;3059.00
11.13052;3277.00
11.11853;3072.00
11.10657;3229.00
11.09464;3217.00
11.08273;3148.00
11.07084;3180.00
11.05899;3115.00
11.04715;3183.00
11.03535;3308.00
11.02357;3170.00
11.01181;3142.00
11.00008;3253.00
10.98837;3122.00
10.97669;3252.00
10.96503;3040.00
10.95340;3123.00
10.94180;3082.00
10.93021;3313.00
10.91866;3121.00
10.90712;3171.00
10.89561;3162.00
10.88413;3124.00
10.87267;3258.00
10.86123;3137.00
10.84982;3188.00
10.83843;3170.00
10.82707;3188.00
10.81573;3229.00
10.80441;3161.00
10.79312;3265.00
10.78185;3112.00
10.77061;3224.00
10.75939;3069.00
10.74819;3231.00
10.73701;3185.00
10.72586;3232.00
10.71473;3148.00
10.70363;3167.00
10.69255;3146.00
10.68149;3177.00
10.67045;3154.00
10.65944;3233.00
10.64845;3157.00
10.63748;3271.00
10.62654;3162.00
10.61561;3177.00
10.60471;3210.00
10.59384;3226.00
10.58298;3155.00
10.57215;3258.00
10.56134;3132.00
10.55055;3124.00
10.53978;3235.00
10.52904;3169.00
10.51832;3160.00
10.50762;3242.00
10.49694;3216.00
10.48628;3215.00
10.47565;3264.00
10.46503;3229.00
10.45444;3210.00
10.44387;3219.00
10.43332;3224.00
10.42279;3238.00
10.41229;3221.00
10.40180;3090.00
10.39134;3216.00
10.38089;3226.00
10.37047;3306.00
10.36007;3259.00
10.34969;3206.00
10.33933;3207.00
10.32899;3169.00
10.31868;3196.00
10.30838;3219.00
10.29811;3309.00
10.28785;3158.00
10.27761;3145.00
10.26740;3251.00
10.25720;3189.00
10.24703;3213.00
10.23688;3199.00
10.22674;3214.00
10.21663;3210.00
10.20654;3277.00
10.19646;3172.00
10.18641;3282.00
10.17638;3311.00
10.16636;3310.00
10.15637;3204.00
10.14639;3250.00
10.13644;3238.00
10.12650;3250.00
10.11659;3158.00
10.10669;3182.00
10.09681;3234.00
10.08696;3313.00
10.07712;3333.00
10.06730;3271.00
10.05750;3274.00
10.04772;3235.00
10.03796;3323.00
10.02822;3293.00
10.01849;3250.00
10.00879;3210.00
9.99910;3226.00
9.98944;3266.00
9.97979;3246.00
9.97016;3285.00
9.96055;3239.00
9.95096;3292.00
9.94138;3298.00
9.93183;3212.00
9.92229;3367.00
9.91277;3264.00
9.90327;3280.00
9.89380;3203.00
9.88434;3291.00
9.87489;3247.00
9.86546;3298.00
9.85605;3229.00
9.84666;3380.00
9.83729;3248.00
9.82793;3335.00
9.81860;3281.00
9.80928;3207.00
9.79997;3307.00
9.79069;3139.00
9.78142;3274.00
9.77218;3321.00
9.76294;3376.00
9.75373;3175.00
9.74453;3325.00
9.73535;3311.00
9.72619;3261.00
9.71705;3316.00
9.70792;3313.00
9.69881;3329.00
9.68972;3223.00
9.68064;3356.00
9.67158;3347.00
9.66254;3262.00
9.65352;3233.00
9.64451;3199.00
9.63552;3353.00
9.62654;3317.00
9.61759;3359.00
9.60864;3274.00
9.59972;3284.00
9.59081;3268.00
9.58192;3372.00
9.57305;3266.00
9.56419;3336.00
9.55535;3330.00
9.54653;3343.00
9.53772;3339.00
9.52892;3196.00
9.52015;3211.00
9.51139;3264.00
9.50265;3289.00
9.49392;3229.00
9.48521;3262.00
9.47651;3342.00
9.46783;3218.00
9.45917;3280.00
9.45052;3313.00
9.44189;3354.00
9.43327;3297.00
9.42467;3394.00
9.41609;3295.00
9.40752;3407.00
9.39897;3361.00
9.39043;3346.00
9.38191;3447.00
9.37340;3354.00
9.36491;3350.00
9.35644;3470.00
9.34798;3281.00
9.33953;3391.00
9.33110;3326.00
9.32269;3270.00
9.31429;3361.00
9.30591;3260.00
9.29754;3335.00
9.28919;3284.00
9.28085;3296.00
9.27253;3288.00
9.26422;3320.00
9.25592;3385.00
9.24765;3346.00
9.23938;3274.00
9.23113;3305.00
9.22290;3319.00
9.21468;3284.00
9.20648;3386.00
9.19829;3227.00
9.19011;3410.00
9.18195;3262.00
9.17381;3357.00
9.16567;3446.00
9.15756;3299.00
9.14945;3390.00
9.14137;3298.00
9.13329;3326.00
9.12523;3284.00
9.11719;3395.00
9.10916;3315.00
9.10114;3427.00
9.09314;3381.00
9.08515;3193.00
9.07718;3202.00
9.06922;3237.00
9.06127;3257.00
9.05334;3256.00
9.04542;3301.00
9.03751;3308.00
9.02962;3371.00
9.02175;3314.00
9.01388;3301.00
9.00603;3344.00
8.99820;3341.00
8.99038;3320.00
8.98257;3354.00
8.97477;3280.00
8.96699;3374.00
8.95923;3419.00
8.95147;3342.00
8.94373;3336.00
8.93601;3365.00
8.92829;3354.00
8.92059;3399.00
8.91291;3307.00
8.90523;3342.00
8.89757;3276.00
8.88992;3297.00
8.88229;3339.00
8.87467;3358.00
8.86706;3346.00
8.85947;3310.00
8.85189;3369.00
8.84432;3316.00
8.83676;3363.00
8.82922;3396.00
8.82169;3323.00
8.81417;3364.00
8.80667;3274.00
8.79918;3326.00
8.79170;3387.00
8.78424;3364.00
8.77678;3217.00
8.76934;3373.00
8.76192;3416.00
8.75450;3363.00
8.74710;3330.00
8.73971;3350.00
8.73233;3452.00
8.72497;3343.00
8.71762;3418.00
8.71029;3327.00
8.70296;3348.00
8.69564;3415.00
8.68834;3303.00
8.68105;3501.00
8.67378;3315.00
8.66651;3244.00
8.65926;3404.00
8.65202;3236.00
8.64479;3436.00
8.63757;3427.00
8.63037;3328.00
8.62317;3332.00
8.61599;3387.00
8.60883;3390.00
8.60167;3329.00
8.59452;3420.00
8.58739;3440.00
8.58027;3329.00
8.57316;3388.00
8.56607;3371.00
8.55898;3489.00
8.55191;3439.00
8.54484;3239.00
8.53779;3403.00
8.53076;3271.00
8.52373;3369.00
8.51672;3383.00
8.50971;3394.00
8.50272;3358.00
8.49574;3432.00
8.48877;3486.00
8.48181;3315.00
8.47487;3456.00
8.46793;3404.00
8.46101;3454.00
8.45410;3392.00
8.44720;3438.00
8.44031;3320.00
8.43343;3473.00
8.42657;3406.00
8.41971;3454.00
8.41287;3394.00
8.40603;3450.00
8.39921;3452.00
8.39240;3356.00
8.38560;3425.00
8.37882;3444.00
8.37204;3392.00
8.36527;3427.00
8.35852;3382.00
8.35177;3378.00
8.34504;3372.00
8.33832;3468.00
8.33160;3439.00
8.32490;3392.00
8.31821;3343.00
8.31154;3451.00
8.30487;3401.00
8.29821;3458.00
8.29156;3406.00
8.28493;3530.00
8.27830;3360.00
8.27169;3426.00
8.26508;3540.00
8.25849;3402.00
8.25191;3340.00
8.24533;3288.00
8.23877;3530.00
8.23222;3483.00
8.22568;3500.00
8.21915;3400.00
8.21263;3531.00
8.20612;3440.00
8.19962;3440.00
8.19313;3479.00
8.18665;3448.00
8.18018;3468.00
8.17373;3462.00
8.16728;3375.00
8.16084;3473.00
8.15441;3431.00
8.14800;3468.00
8.14159;3449.00
8.13519;3407.00
8.12881;3429.00
8.12243;3414.00
8.11606;3506.00
8.10971;3480.00
8.10336;3369.00
8.09702;3501.00
8.09070;3493.00
8.08438;3484.00
8.07807;3424.00
8.07178;3518.00
8.06549;3578.00
8.05921;3494.00
8.05294;3499.00
8.04669;3469.00
8.04044;3635.00
8.03420;3508.00
8.02797;3419.00
8.02175;3584.00
8.01555;3456.00
8.00935;3513.00
8.00316;3506.00
7.99698;3399.00
7.99081;3464.00
7.98465;3476.00
7.97850;3574.00
7.97235;3552.00
7.96622;3519.00
7.96010;3512.00
7.95399;3487.00
7.94788;3493.00
7.94179;3550.00
7.93570;3509.00
7.92963;3570.00
7.92356;3656.00
7.91750;3568.00
7.91146;3593.00
7.90542;3674.00
7.89939;3708.00
7.89337;3539.00
7.88736;3428.00
7.88136;3545.00
7.87536;3547.00
7.86938;3465.00
7.86341;3481.00
7.85744;3479.00
7.85149;3556.00
7.84554;3441.00
7.83960;3475.00
7.83367;3519.00
7.82776;3757.00
7.82185;3615.00
7.81594;3619.00
7.81005;3518.00
7.80417;3487.00
7.79829;3558.00
7.79243;3583.00
7.78657;3546.00
7.78073;3681.00
7.77489;3608.00
7.76906;3505.00
7.76324;3558.00
7.75742;3802.00
7.75162;3494.00
7.74583;3685.00
7.74004;3553.00
7.73426;3535.00
7.72849;3725.00
7.72273;3514.00
7.71698;3574.00
7.71124;3788.00
7.70550;3596.00
7.69977;3663.00
7.69406;3633.00
7.68835;3671.00
7.68265;3719.00
7.67696;3532.00
7.67127;3730.00
7.66560;3604.00
7.65993;3687.00
7.65427;3713.00
7.64862;3697.00
7.64298;3658.00
7.63735;3713.00
7.63172;3607.00
7.62611;3587.00
7.62050;3709.00
7.61490;3682.00
7.60931;3623.00
7.60373;3749.00
7.59815;3766.00
7.59258;3748.00
7.58703;3791.00
7.58148;3861.00
7.57593;3699.00
7.57040;3846.00
7.56487;3698.00
7.55936;3775.00
7.55385;3805.00
7.54835;3905.00
7.54285;3833.00
7.53737;3882.00
7.53189;3896.00
7.52642;3934.00
7.52096;3880.00
7.51550;3919.00
7.51006;3879.00
7.50462;3781.00
7.49919;3899.00
7.49377;3979.00
7.48836;4014.00
7.48295;4064.00
7.47755;3927.00
7.47216;4043.00
7.46678;4055.00
7.46141;4053.00
7.45604;4129.00
7.45068;4177.00
7.44533;4143.00
7.43999;4164.00
7.43465;4322.00
7.42932;4243.00
7.42400;4252.00
7.41869;4246.00
7.41338;4394.00
7.40809;4403.00
7.40280;4401.00
7.39751;4499.00
7.39224;4595.00
7.38697;4670.00
7.38171;4560.00
7.37646;4698.00
7.37122;4788.00
7.36598;4946.00
7.36075;5010.00
7.35553;5118.00
7.35031;5160.00
7.34511;5401.00
7.33991;5573.00
7.33471;5842.00
7.32953;6152.00
7.32435;6201.00
7.31918;6458.00
7.31402;6548.00
7.30886;6913.00
7.30372;7077.00
7.29858;7055.00
7.29344;7420.00
7.28832;7569.00
7.28320;7576.00
7.27809;7668.00
7.27298;7580.00
7.26788;7589.00
7.26279;7280.00
7.25771;7145.00
7.25264;6959.00
7.24757;6780.00
7.24251;6640.00
7.23745;6570.00
7.23240;6530.00
7.22736;6467.00
7.22233;6454.00
7.21730;6557.00
7.21229;6610.00
7.20727;6712.00
7.20227;6885.00
7.19727;6984.00
7.19228;7128.00
7.18730;7442.00
7.18232;7461.00
7.17735;7669.00
7.17239;7943.00
7.16743;7971.00
7.16248;8144.00
7.15754;8147.00
7.15260;8182.00
7.14767;8121.00
7.14275;8050.00
7.13784;8082.00
7.13293;7863.00
7.12803;7601.00
7.12313;7403.00
7.11824;7181.00
7.11336;6923.00
7.10849;6838.00
7.10362;6638.00
7.09876;6229.00
7.09391;6257.00
7.08906;6054.00
7.08422;5931.00
7.07938;5670.00
7.07456;5481.00
7.06974;5396.00
7.06492;5137.00
7.06011;4836.00
7.05531;4680.00
7.05052;4543.00
7.04573;4447.00
7.04095;4341.00
7.03617;4253.00
7.03141;4253.00
7.02665;4128.00
7.02189;4020.00
7.01714;3995.00
7.01240;3948.00
7.00767;3968.00
7.00294;3841.00
6.99821;3919.00
6.99350;4023.00
6.98879;3820.00
6.98408;3894.00
6.97939;3901.00
6.97469;3848.00
6.97001;3757.00
6.96533;3764.00
6.96066;3755.00
6.95599;3801.00
6.95133;3807.00
6.94668;3740.00
6.94203;3777.00
6.93739;3744.00
6.93276;3717.00
6.92813;3667.00
6.92351;3688.00
6.91889;3565.00
6.91428;3759.00
6.90968;3496.00
6.90508;3710.00
6.90049;3525.00
6.89591;3694.00
6.89133;3643.00
6.88676;3550.00
6.88219;3686.00
6.87763;3651.00
6.87308;3607.00
6.86853;3690.00
6.86399;3656.00
6.85945;3633.00
6.85492;3653.00
6.85040;3482.00
6.84588;3674.00
6.84137;3617.00
6.83686;3529.00
6.83236;3558.00
6.82787;3517.00
6.82338;3578.00
6.81890;3579.00
6.81442;3612.00
6.80995;3649.00
6.80549;3454.00
6.80103;3504.00
6.79657;3559.00
6.79213;3450.00
6.78769;3611.00
6.78325;3636.00
6.77882;3504.00
6.77440;3675.00
6.76998;3636.00
6.76557;3577.00
6.76117;3578.00
6.75677;3665.00
6.75237;3500.00
6.74798;3478.00
6.74360;3652.00
6.73922;3621.00
6.73485;3630.00
6.73049;3655.00
6.72613;3559.00
6.72177;3594.00
6.71742;3766.00
6.71308;3516.00
6.70874;3564.00
6.70441;3549.00
6.70009;3603.00
6.69577;3635.00
6.69145;3593.00
6.68714;3498.00
6.68284;3514.00
6.67854;3473.00
6.67425;3528.00
6.66996;3538.00
6.66568;3537.00
6.66141;3486.00
6.65714;3494.00
6.65287;3662.00
6.64861;3441.00
6.64436;3475.00
6.64011;3460.00
6.63587;3562.00
6.63163;3579.00
6.62740;3488.00
6.62317;3460.00
6.61895;3357.00
6.61474;3461.00
6.61053;3502.00
6.60632;3520.00
6.60213;3460.00
6.59793;3574.00
6.59374;3637.00
6.58956;3450.00
6.58538;3531.00
6.58121;3485.00
6.57704;3519.00
6.57288;3605.00
6.56873;3481.00
6.56457;3484.00
6.56043;3520.00
6.55629;3478.00
6.55215;3460.00
6.54802;3525.00
6.54390;3596.00
6.53978;3590.00
6.53567;3512.00
6.53156;3526.00
6.52745;3611.00
6.52335;3552.00
6.51926;3576.00
6.51517;3455.00
6.51109;3426.00
6.50701;3478.00
6.50294;3505.00
6.49887;3564.00
6.49481;3508.00
6.49075;3520.00
6.48670;3467.00
6.48265;3460.00
6.47861;3568.00
6.47457;3493.00
6.47054;3624.00
6.46652;3511.00
6.46249;3547.00
6.45848;3500.00
6.45447;3460.00
6.45046;3501.00
6.44646;3446.00
6.44246;3358.00
6.43847;3450.00
6.43448;3498.00
6.43050;3564.00
6.42653;3481.00
6.42255;3626.00
6.41859;3551.00
6.41463;3436.00
6.41067;3480.00
6.40672;3445.00
6.40277;3458.00
6.39883;3559.00
6.39490;3650.00
6.39096;3629.00
6.38704;3455.00
6.38311;3678.00
6.37920;3523.00
6.37528;3425.00
6.37138;3394.00
6.36747;3601.00
6.36357;3494.00
6.35968;3523.00
6.35579;3524.00
6.35191;3456.00
6.34803;3513.00
6.34415;3505.00
6.34029;3521.00
6.33642;3585.00
6.33256;3569.00
6.32871;3657.00
6.32486;3487.00
6.32101;3422.00
6.31717;3560.00
6.31333;3491.00
6.30950;3482.00
6.30567;3481.00
6.30185;3527.00
6.29803;3506.00
6.29422;3365.00
6.29041;3551.00
6.28661;3505.00
6.28281;3523.00
6.27902;3531.00
6.27523;3548.00
6.27144;3614.00
6.26766;3464.00
6.26389;3464.00
6.26011;3502.00
6.25635;3506.00
6.25259;3630.00
6.24883;3434.00
6.24508;3460.00
6.24133;3525.00
6.23758;3553.00
6.23384;3587.00
6.23011;3563.00
6.22638;3602.00
6.22265;3606.00
6.21893;3552.00
6.21522;3523.00
6.21150;3534.00
6.20780;3478.00
6.20409;3542.00
6.20039;3448.00
6.19670;3508.00
6.19301;3484.00
6.18932;3412.00
6.18564;3612.00
6.18197;3441.00
6.17829;3539.00
6.17463;3501.00
6.17096;3514.00
6.16730;3508.00
6.16365;3630.00
6.16000;3513.00
6.15635;3485.00
6.15271;3500.00
6.14907;3404.00
6.14544;3522.00
6.14181;3614.00
6.13819;3509.00
6.13457;3479.00
6.13095;3491.00
6.12734;3528.00
6.12374;3611.00
6.12013;3498.00
6.11653;3454.00
6.11294;3522.00
6.10935;3550.00
6.10577;3570.00
6.10218;3561.00
6.09861;3508.00
6.09503;3456.00
6.09147;3440.00
6.08790;3597.00
6.08434;3540.00
6.08079;3564.00
6.07723;3475.00
6.07369;3592.00
6.07014;3419.00
6.06660;3510.00
6.06307;3490.00
6.05954;3527.00
6.05601;3459.00
6.05249;3485.00
6.04897;3461.00
6.04546;3540.00
6.04195;3543.00
6.03844;3501.00
6.03494;3498.00
6.03144;3420.00
6.02795;3477.00
6.02446;3555.00
6.02097;3473.00
6.01749;3495.00
6.01401;3474.00
6.01054;3396.00
6.00707;3551.00
6.00360;3539.00
6.00014;3543.00
5.99669;3531.00
5.99323;3578.00
5.98978;3600.00
5.98634;3537.00
5.98290;3491.00
5.97946;3634.00
5.97603;3583.00
5.97260;3589.00
5.96917;3545.00
5.96575;3532.00
5.96233;3512.00
5.95892;3614.00
5.95551;3568.00
5.95211;3544.00
5.94871;3612.00
5.94531;3498.00
5.94191;3592.00
5.93852;3611.00
5.93514;3548.00
5.93176;3526.00
5.92838;3553.00
5.92500;3571.00
5.92163;3560.00
5.91827;3550.00
5.91491;3569.00
5.91155;3549.00
5.90819;3604.00
5.90484;3613.00
5.90150;3554.00
5.89816;3692.00
5.89482;3667.00
5.89148;3545.00
5.88815;3678.00
5.88482;3702.00
5.88150;3737.00
5.87818;3498.00
5.87486;3586.00
5.87155;3491.00
5.86824;3709.00
5.86493;3509.00
5.86163;3447.00
5.85833;3572.00
5.85504;3457.00
5.85175;3583.00
5.84846;3589.00
5.84518;3497.00
5.84190;3609.00
5.83863;3419.00
5.83536;3642.00
5.83209;3514.00
5.82882;3555.00
5.82556;3553.00
5.82231;3494.00
5.81905;3473.00
5.81580;3525.00
5.81256;3593.00
5.80932;3502.00
5.80608;3549.00
5.80284;3588.00
5.79961;3527.00
5.79639;3723.00
5.79316;3531.00
5.78994;3582.00
5.78672;3606.00
5.78351;3583.00
5.78030;3531.00
5.77710;3495.00
5.77389;3597.00
5.77070;3583.00
5.76750;3579.00
5.76431;3448.00
5.76112;3393.00
5.75794;3582.00
5.75476;3614.00
5.75158;3609.00
5.74841;3471.00
5.74524;3495.00
5.74207;3547.00
5.73891;3579.00
